col0,col1,col2
5141.5,0.0,0.0
5142.5,0.0,2.0
5143.5,0.0,0.0
5144.5,0.0,2.0
5145.5,0.0,2.0
5146.5,2.0,2.0
5147.5,0.0,2.0
5148.5,0.0,4.0
5149.5,2.0,0.0
5150.5,2.0,2.0
5151.5,2.0,2.0
5152.5,2.0,0.0
5153.5,0.0,0.0
5154.5,4.0,2.0
5155.5,2.0,2.0
5156.5,4.0,4.0
5157.5,2.0,2.0
5158.5,2.0,2.0
5159.5,4.0,4.0
5160.5,4.0,2.0
5161.5,4.0,2.0
5162.5,4.0,4.0
5163.5,4.0,6.0
5164.5,4.0,6.0
5165.5,8.0,6.0
5166.5,6.0,6.0
5167.5,6.0,10.0
5168.5,6.0,6.0
5169.5,4.0,4.0
5170.5,6.0,8.0
5171.5,10.0,12.0
5172.5,8.0,12.0
5173.5,8.0,12.0
5174.5,10.0,12.0
5175.5,10.0,12.0
5176.5,18.0,22.0
5177.5,10.0,16.0
5178.5,14.0,16.0
5179.5,16.0,18.0
5180.5,16.0,22.0
5181.5,16.0,26.0
5182.5,18.0,22.0
5183.5,20.0,18.0
5184.5,22.0,24.0
5185.5,20.0,24.0
5186.5,26.0,38.0
5187.5,24.0,30.0
5188.5,28.0,30.0
5189.5,28.0,32.0
5190.5,26.0,28.0
5191.5,40.0,32.0
5192.5,24.0,38.0
5193.5,32.0,50.0
5194.5,44.0,52.0
5195.5,64.0,54.0
5196.5,32.0,44.0
5197.5,40.0,58.0
5198.5,44.0,40.0
5199.5,64.0,72.0
5200.5,64.0,60.0
5201.5,62.0,64.0
5202.5,70.0,72.0
5203.5,66.0,68.0
5204.5,58.0,86.0
5205.5,70.0,96.0
5206.5,82.0,98.0
5207.5,90.0,108.0
5208.5,98.0,130.0
5209.5,68.0,124.0
5210.5,90.0,122.0
5211.5,92.0,118.0
5212.5,104.0,128.0
5213.5,120.0,102.0
5214.5,104.0,152.0
5215.5,124.0,146.0
5216.5,126.0,168.0
5217.5,146.0,182.0
5218.5,164.0,160.0
5219.5,146.0,194.0
5220.5,182.0,202.0
5221.5,170.0,164.0
5222.5,170.0,230.0
5223.5,196.0,258.0
5224.5,184.0,262.0
5225.5,230.0,252.0
5226.5,228.0,272.0
5227.5,258.0,284.0
5228.5,280.0,264.0
5229.5,264.0,294.0
5230.5,262.0,310.0
5231.5,260.0,334.0
5232.5,306.0,366.0
5233.5,294.0,408.0
5234.5,326.0,354.0
5235.5,328.0,388.0
5236.5,342.0,428.0
5237.5,356.0,436.0
5238.5,374.0,484.0
5239.5,404.0,496.0
5240.5,416.0,510.0
5241.5,434.0,510.0
5242.5,424.0,538.0
5243.5,442.0,514.0
5244.5,470.0,584.0
5245.5,542.0,622.0
5246.5,496.0,634.0
5247.5,574.0,676.0
5248.5,598.0,720.0
5249.5,558.0,686.0
5250.5,612.0,760.0
5251.5,656.0,776.0
5252.5,666.0,812.0
5253.5,656.0,712.0
5254.5,714.0,898.0
5255.5,758.0,922.0
5256.5,752.0,852.0
5257.5,750.0,912.0
5258.5,820.0,946.0
5259.5,872.0,1012.0
5260.5,936.0,986.0
5261.5,948.0,1108.0
5262.5,948.0,1122.0
5263.5,1038.0,1190.0
5264.5,1084.0,1172.0
5265.5,990.0,1102.0
5266.5,1074.0,1252.0
5267.5,1060.0,1296.0
5268.5,1192.0,1290.0
