col0,col1,col2
5535.5,4.0,0.0
5536.5,0.0,4.0
5537.5,2.0,2.0
5538.5,2.0,4.0
5539.5,2.0,0.0
5540.5,8.0,2.0
5541.5,6.0,2.0
5542.5,4.0,2.0
5543.5,4.0,4.0
5544.5,4.0,4.0
5545.5,4.0,4.0
5546.5,2.0,6.0
5547.5,4.0,6.0
5548.5,6.0,4.0
5549.5,6.0,4.0
5550.5,4.0,6.0
5551.5,2.0,8.0
5552.5,2.0,6.0
5553.5,8.0,8.0
5554.5,8.0,6.0
5555.5,12.0,6.0
5556.5,8.0,8.0
5557.5,6.0,8.0
5558.5,16.0,10.0
5559.5,10.0,10.0
5560.5,12.0,8.0
5561.5,14.0,10.0
5562.5,14.0,10.0
5563.5,16.0,16.0
5564.5,24.0,16.0
5565.5,16.0,18.0
5566.5,16.0,30.0
5567.5,30.0,24.0
5568.5,20.0,22.0
5569.5,24.0,18.0
5570.5,32.0,36.0
5571.5,42.0,36.0
5572.5,28.0,32.0
5573.5,36.0,26.0
5574.5,32.0,36.0
5575.5,28.0,34.0
5576.5,34.0,32.0
5577.5,40.0,32.0
5578.5,40.0,32.0
5579.5,40.0,30.0
5580.5,56.0,44.0
5581.5,30.0,50.0
5582.5,58.0,52.0
5583.5,62.0,70.0
5584.5,56.0,46.0
5585.5,56.0,54.0
5586.5,76.0,70.0
5587.5,58.0,76.0
5588.5,86.0,44.0
5589.5,76.0,64.0
5590.5,88.0,110.0
5591.5,88.0,74.0
5592.5,94.0,70.0
5593.5,86.0,106.0
5594.5,98.0,114.0
5595.5,144.0,108.0
5596.5,114.0,124.0
5597.5,116.0,112.0
5598.5,112.0,130.0
5599.5,150.0,126.0
5600.5,170.0,152.0
5601.5,168.0,172.0
5602.5,180.0,160.0
5603.5,188.0,166.0
5604.5,172.0,188.0
5605.5,136.0,210.0
5606.5,204.0,200.0
5607.5,228.0,200.0
5608.5,216.0,216.0
5609.5,216.0,242.0
5610.5,254.0,268.0
5611.5,270.0,232.0
5612.5,232.0,270.0
5613.5,278.0,246.0
5614.5,278.0,282.0
5615.5,280.0,280.0
5616.5,314.0,330.0
5617.5,334.0,344.0
5618.5,360.0,364.0
5619.5,374.0,380.0
5620.5,334.0,340.0
5621.5,400.0,428.0
5622.5,498.0,394.0
5623.5,444.0,410.0
5624.5,440.0,456.0
5625.5,468.0,444.0
5626.5,488.0,506.0
5627.5,514.0,524.0
5628.5,426.0,552.0
5629.5,552.0,586.0
5630.5,606.0,542.0
5631.5,658.0,576.0
5632.5,680.0,622.0
5633.5,616.0,642.0
5634.5,662.0,678.0
5635.5,660.0,652.0
5636.5,688.0,672.0
5637.5,718.0,786.0
5638.5,848.0,748.0
5639.5,804.0,844.0
5640.5,918.0,854.0
5641.5,836.0,876.0
5642.5,948.0,880.0
5643.5,1004.0,914.0
5644.5,964.0,902.0
5645.5,984.0,1004.0
5646.5,1002.0,956.0
5647.5,1012.0,998.0
5648.5,1104.0,1010.0
5649.5,1132.0,1080.0
5650.5,1028.0,1136.0
5651.5,1156.0,1136.0
5652.5,1160.0,1246.0
5653.5,1258.0,1230.0
5654.5,1220.0,1196.0
5655.5,1418.0,1324.0
5656.5,1444.0,1306.0
5657.5,1426.0,1290.0
5658.5,1450.0,1408.0
5659.5,1442.0,1478.0
5660.5,1488.0,1510.0
5661.5,1498.0,1552.0
5662.5,1756.0,1502.0
5663.5,1654.0,1622.0
5664.5,1662.0,1626.0
5665.5,1672.0,1758.0
5666.5,1912.0,1762.0
5667.5,1762.0,1766.0
5668.5,1928.0,1856.0
5669.5,1826.0,1884.0
5670.5,1848.0,1944.0
5671.5,2038.0,1870.0
5672.5,1954.0,2054.0
5673.5,2082.0,2072.0
5674.5,2050.0,2040.0
5675.5,2134.0,2162.0
5676.5,2224.0,2168.0
