col0,col1,col2
5141.5,0.0,0.0
5142.5,0.0,2.0
5143.5,0.0,2.0
5144.5,0.0,0.0
5145.5,0.0,2.0
5146.5,2.0,4.0
5147.5,0.0,2.0
5148.5,2.0,2.0
5149.5,2.0,4.0
5150.5,2.0,2.0
5151.5,4.0,4.0
5152.5,2.0,4.0
5153.5,2.0,2.0
5154.5,8.0,4.0
5155.5,2.0,6.0
5156.5,4.0,4.0
5157.5,4.0,4.0
5158.5,4.0,6.0
5159.5,2.0,6.0
5160.5,4.0,6.0
5161.5,6.0,8.0
5162.5,8.0,8.0
5163.5,6.0,8.0
5164.5,8.0,8.0
5165.5,4.0,12.0
5166.5,6.0,8.0
5167.5,8.0,10.0
5168.5,8.0,12.0
5169.5,8.0,14.0
5170.5,10.0,16.0
5171.5,8.0,10.0
5172.5,16.0,16.0
5173.5,16.0,16.0
5174.5,12.0,16.0
5175.5,12.0,16.0
5176.5,26.0,16.0
5177.5,24.0,28.0
5178.5,26.0,14.0
5179.5,18.0,28.0
5180.5,22.0,30.0
5181.5,26.0,36.0
5182.5,22.0,26.0
5183.5,32.0,24.0
5184.5,26.0,28.0
5185.5,36.0,28.0
5186.5,32.0,40.0
5187.5,36.0,36.0
5188.5,36.0,46.0
5189.5,38.0,58.0
5190.5,46.0,46.0
5191.5,44.0,40.0
5192.5,54.0,54.0
5193.5,50.0,56.0
5194.5,50.0,62.0
5195.5,60.0,56.0
5196.5,62.0,56.0
5197.5,86.0,58.0
5198.5,66.0,86.0
5199.5,76.0,86.0
5200.5,58.0,72.0
5201.5,102.0,84.0
5202.5,86.0,80.0
5203.5,90.0,100.0
5204.5,96.0,90.0
5205.5,96.0,112.0
5206.5,94.0,100.0
5207.5,104.0,116.0
5208.5,118.0,106.0
5209.5,132.0,126.0
5210.5,138.0,146.0
5211.5,158.0,174.0
5212.5,144.0,150.0
5213.5,136.0,188.0
5214.5,156.0,176.0
5215.5,192.0,182.0
5216.5,168.0,174.0
5217.5,226.0,206.0
5218.5,212.0,216.0
5219.5,236.0,218.0
5220.5,236.0,236.0
5221.5,240.0,238.0
5222.5,282.0,242.0
5223.5,262.0,288.0
5224.5,268.0,254.0
5225.5,266.0,282.0
5226.5,276.0,260.0
5227.5,314.0,316.0
5228.5,338.0,366.0
5229.5,308.0,300.0
5230.5,372.0,372.0
5231.5,392.0,406.0
5232.5,346.0,370.0
5233.5,396.0,404.0
5234.5,386.0,462.0
5235.5,472.0,448.0
5236.5,432.0,488.0
5237.5,500.0,514.0
5238.5,522.0,520.0
5239.5,482.0,526.0
5240.5,484.0,556.0
5241.5,594.0,542.0
5242.5,582.0,552.0
5243.5,626.0,638.0
5244.5,642.0,618.0
5245.5,644.0,678.0
5246.5,706.0,652.0
5247.5,720.0,728.0
5248.5,732.0,758.0
5249.5,754.0,770.0
5250.5,772.0,806.0
5251.5,850.0,758.0
5252.5,816.0,908.0
5253.5,864.0,852.0
5254.5,980.0,908.0
5255.5,914.0,892.0
5256.5,878.0,958.0
5257.5,1024.0,1052.0
5258.5,1050.0,992.0
5259.5,1144.0,1088.0
5260.5,1112.0,1094.0
5261.5,1106.0,1180.0
5262.5,1208.0,1066.0
5263.5,1210.0,1220.0
5264.5,1218.0,1240.0
5265.5,1328.0,1334.0
5266.5,1248.0,1266.0
5267.5,1306.0,1348.0
5268.5,1384.0,1378.0
