col0,col1,col2
5298.5,2.0,0.0
5299.5,2.0,2.0
5300.5,0.0,2.0
5301.5,0.0,2.0
5302.5,2.0,2.0
5303.5,2.0,4.0
5304.5,4.0,0.0
5305.5,2.0,2.0
5306.5,2.0,2.0
5307.5,2.0,2.0
5308.5,0.0,4.0
5309.5,2.0,4.0
5310.5,2.0,4.0
5311.5,0.0,4.0
5312.5,6.0,6.0
5313.5,2.0,4.0
5314.5,6.0,4.0
5315.5,4.0,4.0
5316.5,6.0,6.0
5317.5,10.0,4.0
5318.5,10.0,6.0
5319.5,8.0,6.0
5320.5,6.0,6.0
5321.5,8.0,10.0
5322.5,10.0,4.0
5323.5,10.0,10.0
5324.5,10.0,14.0
5325.5,8.0,12.0
5326.5,6.0,8.0
5327.5,10.0,10.0
5328.5,12.0,10.0
5329.5,14.0,24.0
5330.5,16.0,16.0
5331.5,14.0,16.0
5332.5,14.0,26.0
5333.5,16.0,26.0
5334.5,20.0,24.0
5335.5,14.0,22.0
5336.5,18.0,28.0
5337.5,26.0,20.0
5338.5,30.0,28.0
5339.5,32.0,26.0
5340.5,24.0,42.0
5341.5,36.0,38.0
5342.5,30.0,34.0
5343.5,48.0,44.0
5344.5,52.0,40.0
5345.5,34.0,56.0
5346.5,48.0,50.0
5347.5,34.0,56.0
5348.5,56.0,70.0
5349.5,58.0,60.0
5350.5,52.0,56.0
5351.5,58.0,74.0
5352.5,52.0,68.0
5353.5,54.0,62.0
5354.5,78.0,82.0
5355.5,96.0,78.0
5356.5,64.0,90.0
5357.5,80.0,110.0
5358.5,94.0,112.0
5359.5,96.0,106.0
5360.5,98.0,112.0
5361.5,122.0,100.0
5362.5,110.0,132.0
5363.5,134.0,116.0
5364.5,126.0,144.0
5365.5,104.0,132.0
5366.5,142.0,134.0
5367.5,150.0,136.0
5368.5,140.0,192.0
5369.5,162.0,188.0
5370.5,178.0,200.0
5371.5,160.0,170.0
5372.5,190.0,180.0
5373.5,222.0,234.0
5374.5,194.0,224.0
5375.5,202.0,250.0
5376.5,222.0,198.0
5377.5,220.0,244.0
5378.5,246.0,248.0
5379.5,284.0,290.0
5380.5,232.0,306.0
5381.5,280.0,282.0
5382.5,310.0,316.0
5383.5,226.0,340.0
5384.5,324.0,300.0
5385.5,320.0,300.0
5386.5,306.0,342.0
5387.5,368.0,356.0
5388.5,326.0,404.0
5389.5,334.0,360.0
5390.5,394.0,394.0
5391.5,444.0,432.0
5392.5,364.0,400.0
5393.5,460.0,440.0
5394.5,488.0,476.0
5395.5,418.0,518.0
5396.5,496.0,502.0
5397.5,498.0,486.0
5398.5,550.0,552.0
5399.5,542.0,576.0
5400.5,528.0,606.0
5401.5,578.0,616.0
5402.5,606.0,580.0
5403.5,632.0,664.0
5404.5,668.0,692.0
5405.5,674.0,716.0
5406.5,666.0,762.0
5407.5,740.0,708.0
5408.5,838.0,840.0
5409.5,858.0,912.0
5410.5,908.0,900.0
5411.5,894.0,930.0
5412.5,878.0,1078.0
5413.5,900.0,1028.0
5414.5,996.0,1060.0
5415.5,986.0,964.0
5416.5,1084.0,1072.0
5417.5,994.0,1234.0
5418.5,1082.0,1138.0
5419.5,1196.0,1238.0
5420.5,1200.0,1304.0
5421.5,1266.0,1202.0
5422.5,1260.0,1358.0
5423.5,1378.0,1366.0
5424.5,1276.0,1386.0
5425.5,1264.0,1472.0
5426.5,1356.0,1552.0
5427.5,1398.0,1500.0
5428.5,1446.0,1514.0
5429.5,1584.0,1580.0
5430.5,1550.0,1660.0
5431.5,1580.0,1638.0
5432.5,1578.0,1740.0
5433.5,1642.0,1790.0
5434.5,1716.0,1766.0
5435.5,1702.0,1854.0
5436.5,1746.0,1680.0
5437.5,1808.0,1922.0
5438.5,1754.0,1822.0
5439.5,1972.0,2040.0
5440.5,1894.0,2024.0
5441.5,1928.0,1944.0
5442.5,2014.0,2106.0
5443.5,2074.0,1980.0
5444.5,2094.0,2226.0
5445.5,2182.0,2098.0
5446.5,2080.0,2070.0
5447.5,2224.0,2298.0
5448.5,2220.0,2402.0
5449.5,2206.0,2334.0
5450.5,2356.0,2328.0
5451.5,2160.0,2294.0
5452.5,2192.0,2426.0
5453.5,2466.0,2410.0
5454.5,2388.0,2570.0
5455.5,2450.0,2494.0
5456.5,2512.0,2576.0
5457.5,2518.0,2400.0
5458.5,2510.0,2632.0
5459.5,2570.0,2688.0
5460.5,2574.0,2654.0
5461.5,2494.0,2634.0
5462.5,2596.0,2686.0
5463.5,2712.0,2686.0
5464.5,2730.0,2782.0
5465.5,2784.0,2808.0
5466.5,2824.0,2872.0
5467.5,2914.0,2838.0
5468.5,2984.0,2842.0
5469.5,2828.0,2876.0
5470.5,2942.0,2838.0
5471.5,2822.0,2934.0
5472.5,2842.0,2896.0
5473.5,2924.0,3008.0
5474.5,3018.0,3002.0
5475.5,2970.0,2906.0
5476.5,2982.0,3056.0
5477.5,2936.0,2946.0
5478.5,2952.0,2958.0
5479.5,2980.0,2934.0
5480.5,2936.0,2928.0
5481.5,2980.0,3010.0
5482.5,2996.0,2960.0
5483.5,2996.0,2984.0
5484.5,2984.0,2928.0
5485.5,2970.0,2948.0
5486.5,2988.0,2916.0
5487.5,2980.0,2920.0
5488.5,3028.0,2966.0
5489.5,2960.0,2960.0
5490.5,2954.0,2988.0
5491.5,2972.0,3024.0
5492.5,2994.0,3014.0
5493.5,2976.0,3018.0
5494.5,3004.0,2914.0
5495.5,3064.0,2908.0
5496.5,2942.0,2998.0
5497.5,2958.0,2922.0
5498.5,3028.0,2836.0
5499.5,2912.0,2940.0
5500.5,2946.0,2876.0
5501.5,2944.0,2876.0
5502.5,2844.0,2862.0
5503.5,2862.0,2878.0
5504.5,2868.0,2698.0
5505.5,2822.0,2752.0
5506.5,2778.0,2730.0
5507.5,2824.0,2726.0
5508.5,2802.0,2666.0
5509.5,2704.0,2644.0
5510.5,2742.0,2674.0
5511.5,2542.0,2596.0
5512.5,2590.0,2694.0
5513.5,2504.0,2450.0
5514.5,2436.0,2382.0
5515.5,2546.0,2452.0
5516.5,2548.0,2318.0
5517.5,2470.0,2372.0
5518.5,2396.0,2424.0
5519.5,2448.0,2332.0
5520.5,2302.0,2168.0
5521.5,2352.0,2230.0
5522.5,2316.0,2206.0
5523.5,2332.0,2116.0
5524.5,2094.0,2096.0
5525.5,2200.0,2170.0
5526.5,2178.0,2046.0
5527.5,2146.0,1956.0
5528.5,2132.0,2012.0
5529.5,1942.0,1922.0
5530.5,1950.0,1838.0
5531.5,1824.0,1774.0
5532.5,1816.0,1750.0
5533.5,1786.0,1678.0
5534.5,1704.0,1672.0
5535.5,1778.0,1724.0
5536.5,1634.0,1668.0
5537.5,1594.0,1652.0
5538.5,1676.0,1532.0
5539.5,1572.0,1572.0
5540.5,1466.0,1446.0
5541.5,1482.0,1404.0
5542.5,1452.0,1342.0
5543.5,1418.0,1300.0
5544.5,1416.0,1340.0
5545.5,1356.0,1218.0
5546.5,1360.0,1258.0
5547.5,1296.0,1208.0
5548.5,1168.0,1190.0
5549.5,1212.0,1142.0
5550.5,1086.0,1092.0
5551.5,1150.0,1044.0
5552.5,1102.0,1064.0
5553.5,1076.0,1010.0
5554.5,1060.0,1012.0
5555.5,1024.0,880.0
5556.5,1044.0,884.0
5557.5,968.0,806.0
5558.5,940.0,832.0
