col0,col1,col2
5377.5,0.0,0.0
5378.5,0.0,2.0
5379.5,0.0,0.0
5380.5,0.0,2.0
5381.5,0.0,2.0
5382.5,0.0,0.0
5383.5,2.0,0.0
5384.5,0.0,2.0
5385.5,2.0,0.0
5386.5,2.0,4.0
5387.5,2.0,0.0
5388.5,4.0,2.0
5389.5,0.0,2.0
5390.5,4.0,2.0
5391.5,4.0,2.0
5392.5,4.0,2.0
5393.5,2.0,6.0
5394.5,4.0,2.0
5395.5,4.0,2.0
5396.5,4.0,4.0
5397.5,4.0,4.0
5398.5,4.0,6.0
5399.5,8.0,4.0
5400.5,4.0,4.0
5401.5,6.0,6.0
5402.5,8.0,4.0
5403.5,6.0,6.0
5404.5,6.0,4.0
5405.5,8.0,4.0
5406.5,6.0,6.0
5407.5,6.0,8.0
5408.5,14.0,6.0
5409.5,8.0,6.0
5410.5,8.0,10.0
5411.5,8.0,12.0
5412.5,16.0,10.0
5413.5,12.0,10.0
5414.5,12.0,10.0
5415.5,20.0,14.0
5416.5,14.0,14.0
5417.5,20.0,16.0
5418.5,12.0,12.0
5419.5,26.0,16.0
5420.5,28.0,18.0
5421.5,24.0,18.0
5422.5,22.0,26.0
5423.5,24.0,22.0
5424.5,32.0,26.0
5425.5,30.0,26.0
5426.5,30.0,24.0
5427.5,22.0,24.0
5428.5,34.0,38.0
5429.5,40.0,30.0
5430.5,48.0,44.0
5431.5,44.0,44.0
5432.5,46.0,38.0
5433.5,40.0,44.0
5434.5,46.0,48.0
5435.5,60.0,42.0
5436.5,56.0,48.0
5437.5,64.0,58.0
5438.5,44.0,58.0
5439.5,66.0,68.0
5440.5,70.0,62.0
5441.5,80.0,66.0
5442.5,70.0,72.0
5443.5,86.0,70.0
5444.5,82.0,80.0
5445.5,70.0,70.0
5446.5,90.0,100.0
5447.5,90.0,102.0
5448.5,92.0,92.0
5449.5,124.0,104.0
5450.5,108.0,94.0
5451.5,118.0,114.0
5452.5,118.0,116.0
5453.5,166.0,122.0
5454.5,152.0,132.0
5455.5,180.0,132.0
5456.5,158.0,146.0
5457.5,160.0,170.0
5458.5,186.0,164.0
5459.5,208.0,198.0
5460.5,210.0,190.0
5461.5,202.0,178.0
5462.5,222.0,200.0
5463.5,236.0,220.0
5464.5,226.0,224.0
5465.5,262.0,216.0
5466.5,266.0,252.0
5467.5,280.0,258.0
5468.5,286.0,278.0
5469.5,368.0,270.0
5470.5,338.0,294.0
5471.5,338.0,300.0
5472.5,324.0,346.0
5473.5,402.0,338.0
5474.5,378.0,386.0
5475.5,420.0,416.0
5476.5,412.0,420.0
5477.5,422.0,420.0
5478.5,438.0,442.0
5479.5,490.0,410.0
5480.5,440.0,456.0
5481.5,526.0,472.0
5482.5,560.0,470.0
5483.5,556.0,502.0
5484.5,578.0,546.0
5485.5,578.0,560.0
5486.5,616.0,618.0
5487.5,608.0,654.0
5488.5,704.0,638.0
5489.5,704.0,614.0
5490.5,712.0,730.0
5491.5,734.0,710.0
5492.5,766.0,738.0
5493.5,794.0,774.0
5494.5,824.0,780.0
5495.5,896.0,810.0
5496.5,916.0,784.0
5497.5,1018.0,872.0
5498.5,968.0,878.0
5499.5,1020.0,946.0
5500.5,1050.0,926.0
5501.5,1114.0,1054.0
5502.5,1026.0,1038.0
5503.5,1192.0,1038.0
5504.5,1158.0,1034.0
5505.5,1160.0,1092.0
5506.5,1168.0,1182.0
5507.5,1320.0,1164.0
5508.5,1402.0,1172.0
5509.5,1346.0,1244.0
5510.5,1360.0,1414.0
5511.5,1390.0,1346.0
5512.5,1502.0,1472.0
5513.5,1516.0,1412.0
5514.5,1648.0,1490.0
5515.5,1612.0,1514.0
5516.5,1606.0,1512.0
5517.5,1768.0,1552.0
5518.5,1680.0,1648.0
5519.5,1694.0,1610.0
5520.5,1738.0,1780.0
5521.5,1732.0,1884.0
5522.5,1852.0,1806.0
5523.5,1794.0,1764.0
5524.5,1948.0,1750.0
5525.5,2002.0,1862.0
5526.5,2044.0,1940.0
5527.5,2148.0,1892.0
