col0,col1,col2
5284.5,0.0,0.0
5285.5,2.0,2.0
5286.5,2.0,2.0
5287.5,0.0,2.0
5288.5,2.0,2.0
5289.5,4.0,4.0
5290.5,4.0,2.0
5291.5,2.0,2.0
5292.5,4.0,4.0
5293.5,2.0,4.0
5294.5,6.0,6.0
5295.5,4.0,4.0
5296.5,2.0,4.0
5297.5,6.0,4.0
5298.5,6.0,6.0
5299.5,8.0,6.0
5300.5,6.0,6.0
5301.5,6.0,8.0
5302.5,6.0,12.0
5303.5,10.0,10.0
5304.5,8.0,8.0
5305.5,12.0,8.0
5306.5,10.0,8.0
5307.5,10.0,14.0
5308.5,18.0,14.0
5309.5,12.0,14.0
5310.5,14.0,12.0
5311.5,20.0,12.0
5312.5,16.0,18.0
5313.5,16.0,18.0
5314.5,18.0,20.0
5315.5,22.0,28.0
5316.5,22.0,22.0
5317.5,24.0,26.0
5318.5,24.0,28.0
5319.5,18.0,26.0
5320.5,24.0,36.0
5321.5,30.0,32.0
5322.5,26.0,36.0
5323.5,36.0,32.0
5324.5,32.0,34.0
5325.5,40.0,42.0
5326.5,40.0,46.0
5327.5,40.0,54.0
5328.5,40.0,48.0
5329.5,50.0,48.0
5330.5,46.0,52.0
5331.5,56.0,58.0
5332.5,42.0,56.0
5333.5,68.0,70.0
5334.5,68.0,74.0
5335.5,70.0,76.0
5336.5,70.0,78.0
5337.5,58.0,80.0
5338.5,88.0,94.0
5339.5,80.0,96.0
5340.5,90.0,92.0
5341.5,98.0,100.0
5342.5,102.0,92.0
5343.5,106.0,108.0
5344.5,84.0,124.0
5345.5,112.0,118.0
5346.5,132.0,134.0
5347.5,124.0,146.0
5348.5,138.0,136.0
5349.5,158.0,166.0
5350.5,146.0,162.0
5351.5,152.0,170.0
5352.5,172.0,186.0
5353.5,182.0,176.0
5354.5,220.0,190.0
5355.5,202.0,202.0
5356.5,194.0,224.0
5357.5,230.0,214.0
5358.5,226.0,234.0
5359.5,242.0,260.0
5360.5,250.0,240.0
5361.5,270.0,268.0
5362.5,270.0,278.0
5363.5,278.0,292.0
5364.5,282.0,306.0
5365.5,302.0,304.0
5366.5,350.0,354.0
5367.5,344.0,342.0
5368.5,340.0,378.0
5369.5,388.0,380.0
5370.5,414.0,458.0
5371.5,424.0,418.0
5372.5,410.0,446.0
5373.5,442.0,446.0
5374.5,492.0,478.0
5375.5,506.0,488.0
5376.5,494.0,500.0
5377.5,480.0,534.0
5378.5,552.0,530.0
5379.5,518.0,526.0
5380.5,546.0,544.0
5381.5,562.0,582.0
5382.5,588.0,576.0
5383.5,626.0,640.0
5384.5,646.0,598.0
5385.5,652.0,636.0
5386.5,658.0,696.0
5387.5,696.0,716.0
5388.5,722.0,776.0
5389.5,748.0,722.0
5390.5,746.0,798.0
5391.5,762.0,790.0
5392.5,784.0,760.0
5393.5,824.0,840.0
5394.5,858.0,852.0
5395.5,912.0,912.0
5396.5,838.0,1006.0
5397.5,976.0,874.0
5398.5,1014.0,1062.0
5399.5,992.0,1050.0
5400.5,1086.0,1028.0
5401.5,1060.0,1058.0
5402.5,1092.0,1072.0
5403.5,1124.0,1208.0
5404.5,1162.0,1134.0
5405.5,1204.0,1156.0
5406.5,1196.0,1204.0
5407.5,1238.0,1278.0
5408.5,1316.0,1308.0
5409.5,1452.0,1410.0
5410.5,1470.0,1452.0
5411.5,1490.0,1510.0
5412.5,1524.0,1574.0
5413.5,1502.0,1602.0
5414.5,1678.0,1650.0
5415.5,1638.0,1680.0
5416.5,1656.0,1718.0
5417.5,1764.0,1826.0
5418.5,1726.0,1770.0
5419.5,1806.0,1832.0
5420.5,1860.0,1886.0
5421.5,1898.0,1950.0
5422.5,1924.0,1954.0
5423.5,2030.0,1966.0
5424.5,1996.0,2028.0
5425.5,2064.0,2034.0
5426.5,2106.0,2204.0
5427.5,2146.0,2178.0
5428.5,2118.0,2198.0
5429.5,2192.0,2212.0
5430.5,2258.0,2188.0
5431.5,2254.0,2412.0
5432.5,2206.0,2378.0
5433.5,2254.0,2368.0
5434.5,2320.0,2364.0
5435.5,2488.0,2388.0
5436.5,2432.0,2424.0
5437.5,2442.0,2514.0
5438.5,2430.0,2474.0
5439.5,2590.0,2574.0
5440.5,2568.0,2590.0
5441.5,2614.0,2660.0
5442.5,2588.0,2644.0
5443.5,2696.0,2724.0
5444.5,2632.0,2716.0
5445.5,2688.0,2776.0
5446.5,2656.0,2712.0
5447.5,2732.0,2768.0
5448.5,2734.0,2750.0
5449.5,2832.0,2844.0
5450.5,2800.0,2802.0
5451.5,2788.0,2822.0
5452.5,2846.0,2864.0
5453.5,2920.0,2878.0
5454.5,2854.0,2940.0
5455.5,2846.0,2896.0
5456.5,2884.0,2914.0
5457.5,2862.0,2954.0
5458.5,2896.0,2954.0
5459.5,2944.0,2978.0
5460.5,2922.0,2984.0
5461.5,2934.0,2962.0
5462.5,3024.0,2924.0
5463.5,2930.0,2918.0
5464.5,3000.0,3010.0
5465.5,3012.0,2984.0
5466.5,3002.0,2982.0
