col0,col1,col2
5444.5,2.0,0.0
5445.5,2.0,2.0
5446.5,0.0,0.0
5447.5,2.0,0.0
5448.5,0.0,2.0
5449.5,0.0,0.0
5450.5,0.0,2.0
5451.5,2.0,2.0
5452.5,0.0,0.0
5453.5,2.0,2.0
5454.5,0.0,2.0
5455.5,2.0,2.0
5456.5,0.0,2.0
5457.5,2.0,2.0
5458.5,0.0,4.0
5459.5,4.0,6.0
5460.5,2.0,2.0
5461.5,6.0,2.0
5462.5,4.0,4.0
5463.5,2.0,6.0
5464.5,4.0,4.0
5465.5,4.0,8.0
5466.5,2.0,4.0
5467.5,6.0,10.0
5468.5,4.0,8.0
5469.5,8.0,8.0
5470.5,6.0,6.0
5471.5,12.0,10.0
5472.5,10.0,12.0
5473.5,8.0,16.0
5474.5,6.0,12.0
5475.5,10.0,16.0
5476.5,10.0,14.0
5477.5,18.0,14.0
5478.5,20.0,18.0
5479.5,16.0,16.0
5480.5,18.0,14.0
5481.5,16.0,16.0
5482.5,16.0,24.0
5483.5,18.0,30.0
5484.5,26.0,18.0
5485.5,20.0,30.0
5486.5,26.0,34.0
5487.5,38.0,26.0
5488.5,32.0,32.0
5489.5,22.0,32.0
5490.5,32.0,32.0
5491.5,30.0,28.0
5492.5,34.0,30.0
5493.5,50.0,34.0
5494.5,32.0,46.0
5495.5,52.0,46.0
5496.5,58.0,48.0
5497.5,44.0,52.0
5498.5,60.0,50.0
5499.5,68.0,44.0
5500.5,62.0,54.0
5501.5,76.0,66.0
5502.5,74.0,76.0
5503.5,80.0,98.0
5504.5,86.0,86.0
5505.5,88.0,96.0
5506.5,92.0,76.0
5507.5,106.0,88.0
5508.5,112.0,114.0
5509.5,122.0,114.0
5510.5,98.0,102.0
5511.5,150.0,138.0
5512.5,138.0,142.0
5513.5,148.0,134.0
5514.5,142.0,134.0
5515.5,154.0,134.0
5516.5,158.0,128.0
5517.5,150.0,200.0
5518.5,182.0,174.0
5519.5,218.0,182.0
5520.5,208.0,214.0
5521.5,182.0,208.0
5522.5,230.0,216.0
5523.5,216.0,222.0
5524.5,204.0,234.0
5525.5,234.0,240.0
5526.5,266.0,270.0
5527.5,312.0,274.0
5528.5,280.0,274.0
5529.5,322.0,284.0
5530.5,310.0,322.0
5531.5,336.0,368.0
5532.5,326.0,334.0
5533.5,340.0,382.0
5534.5,390.0,366.0
5535.5,372.0,432.0
5536.5,440.0,358.0
5537.5,430.0,382.0
5538.5,410.0,494.0
5539.5,434.0,456.0
5540.5,490.0,512.0
5541.5,522.0,460.0
5542.5,516.0,518.0
5543.5,548.0,584.0
5544.5,566.0,540.0
5545.5,584.0,558.0
5546.5,592.0,604.0
5547.5,626.0,640.0
5548.5,736.0,708.0
5549.5,686.0,706.0
5550.5,714.0,748.0
5551.5,716.0,792.0
5552.5,778.0,754.0
5553.5,816.0,782.0
5554.5,838.0,816.0
5555.5,880.0,838.0
5556.5,914.0,850.0
5557.5,944.0,846.0
5558.5,938.0,1004.0
5559.5,952.0,1020.0
5560.5,1108.0,1098.0
5561.5,1070.0,1088.0
5562.5,1128.0,1134.0
5563.5,1192.0,1162.0
5564.5,1094.0,1136.0
5565.5,1170.0,1222.0
5566.5,1290.0,1224.0
5567.5,1172.0,1342.0
5568.5,1286.0,1254.0
5569.5,1366.0,1414.0
5570.5,1364.0,1324.0
5571.5,1386.0,1416.0
5572.5,1462.0,1312.0
5573.5,1420.0,1358.0
5574.5,1566.0,1424.0
5575.5,1452.0,1558.0
5576.5,1532.0,1484.0
5577.5,1496.0,1618.0
5578.5,1650.0,1638.0
5579.5,1660.0,1722.0
5580.5,1684.0,1624.0
5581.5,1766.0,1642.0
5582.5,1868.0,1844.0
5583.5,1780.0,1888.0
5584.5,1882.0,1882.0
5585.5,1874.0,1978.0
5586.5,1978.0,1908.0
5587.5,1892.0,1974.0
5588.5,1984.0,1978.0
5589.5,2064.0,2080.0
5590.5,2096.0,2132.0
5591.5,2276.0,2172.0
5592.5,2126.0,2110.0
5593.5,2206.0,2240.0
5594.5,2290.0,2350.0
5595.5,2320.0,2352.0
5596.5,2278.0,2358.0
5597.5,2458.0,2314.0
5598.5,2536.0,2454.0
5599.5,2494.0,2442.0
5600.5,2456.0,2360.0
5601.5,2376.0,2456.0
5602.5,2660.0,2600.0
5603.5,2516.0,2596.0
5604.5,2640.0,2612.0
5605.5,2610.0,2554.0
5606.5,2574.0,2704.0
5607.5,2806.0,2732.0
5608.5,2710.0,2768.0
5609.5,2716.0,2752.0
5610.5,2836.0,2746.0
5611.5,2686.0,2722.0
5612.5,2842.0,2828.0
5613.5,2852.0,2846.0
5614.5,2868.0,2892.0
5615.5,2910.0,2832.0
5616.5,2866.0,3004.0
5617.5,2972.0,2886.0
5618.5,2960.0,2976.0
5619.5,2988.0,2924.0
5620.5,2966.0,2854.0
5621.5,3022.0,2966.0
5622.5,2984.0,2986.0
5623.5,2982.0,2978.0
5624.5,3010.0,2916.0
5625.5,3010.0,2996.0
5626.5,3036.0,2982.0
