col0,col1,col2
3067.5,2.0,0.0
3068.5,0.0,1.0
3069.5,0.0,1.0
3070.5,0.0,1.0
3071.5,0.0,2.0
3072.5,1.0,0.0
3073.5,0.0,2.0
3074.5,0.0,2.0
3075.5,2.0,2.0
3076.5,2.0,2.0
3077.5,2.0,2.0
3078.5,2.0,2.0
3079.5,2.0,2.0
3080.5,2.0,2.0
3081.5,2.0,2.0
3082.5,2.0,2.0
3083.5,2.0,2.0
3084.5,2.0,2.0
3085.5,2.0,2.0
3086.5,2.0,2.0
3087.5,2.0,4.0
3088.5,2.0,4.0
3089.5,2.0,4.0
3090.5,4.0,6.0
3091.5,4.0,4.0
3092.5,4.0,4.0
3093.5,4.0,4.0
3094.5,6.0,6.0
3095.5,4.0,8.0
3096.5,4.0,6.0
3097.5,4.0,8.0
3098.5,6.0,8.0
3099.5,6.0,6.0
3100.5,4.0,8.0
3101.5,6.0,7.0
3102.5,7.0,6.0
3103.5,8.0,12.0
3104.5,8.0,9.0
3105.5,8.0,12.0
3106.5,8.0,11.0
3107.5,10.0,10.0
3108.5,10.0,11.0
3109.5,10.0,13.0
3110.5,8.0,15.0
3111.5,12.0,17.0
3112.5,11.0,19.0
3113.5,14.0,21.0
3114.5,11.0,16.0
3115.5,17.0,22.0
3116.5,14.0,20.0
3117.5,14.0,20.0
3118.5,16.0,24.0
3119.5,16.0,20.0
3120.5,20.0,21.0
3121.5,20.0,22.0
3122.5,22.0,22.0
3123.5,22.0,22.0
3124.5,24.0,24.0
3125.5,26.0,29.0
3126.5,26.0,28.0
3127.5,26.0,31.0
3128.5,30.0,24.0
3129.5,32.0,27.0
3130.5,32.0,30.0
3131.5,33.0,26.0
3132.5,31.0,29.0
3133.5,41.0,34.0
3134.5,41.0,30.0
3135.5,42.0,34.0
3136.5,47.0,37.0
3137.5,50.0,35.0
3138.5,48.0,37.0
3139.5,54.0,38.0
3140.5,63.0,36.0
3141.5,57.0,40.0
3142.5,53.0,40.0
3143.5,62.0,40.0
3144.5,66.0,40.0
3145.5,71.0,38.0
3146.5,71.0,46.0
3147.5,72.0,44.0
3148.5,77.0,41.0
3149.5,77.0,51.0
3150.5,86.0,51.0
3151.5,86.0,47.0
3152.5,78.0,59.0
3153.5,82.0,54.0
3154.5,84.0,56.0
3155.5,83.0,64.0
3156.5,80.0,65.0
3157.5,82.0,73.0
3158.5,92.0,80.0
3159.5,90.0,82.0
3160.5,88.0,83.0
3161.5,96.0,86.0
3162.5,97.0,102.0
3163.5,97.0,89.0
3164.5,94.0,100.0
3165.5,102.0,112.0
3166.5,109.0,112.0
3167.5,100.0,119.0
3168.5,102.0,121.0
3169.5,110.0,145.0
3170.5,107.0,133.0
3171.5,104.0,143.0
3172.5,109.0,140.0
3173.5,117.0,160.0
3174.5,138.0,169.0
3175.5,120.0,173.0
3176.5,126.0,169.0
3177.5,138.0,185.0
3178.5,150.0,206.0
3179.5,143.0,202.0
3180.5,145.0,202.0
3181.5,161.0,228.0
3182.5,169.0,240.0
3183.5,161.0,245.0
3184.5,171.0,259.0
3185.5,199.0,274.0
3186.5,205.0,263.0
3187.5,213.0,281.0
3188.5,220.0,302.0
3189.5,228.0,307.0
3190.5,234.0,324.0
3191.5,241.0,319.0
3192.5,249.0,360.0
3193.5,271.0,360.0
3194.5,296.0,404.0
3195.5,278.0,388.0
3196.5,310.0,391.0
3197.5,308.0,391.0
3198.5,346.0,407.0
3199.5,320.0,443.0
3200.5,362.0,445.0
3201.5,360.0,452.0
3202.5,373.0,522.0
3203.5,399.0,523.0
3204.5,382.0,515.0
3205.5,416.0,531.0
3206.5,414.0,607.0
3207.5,490.0,565.0
3208.5,484.0,642.0
3209.5,506.0,606.0
3210.5,499.0,675.0
3211.5,511.0,672.0
