col0,col1,col2
1140.5,0.4,0.0
1141.5,1.2,0.4
1142.5,0.4,0.0
1143.5,1.6,0.0
1144.5,2.4,0.4
1145.5,1.6,1.2
1146.5,2.4,0.4
1147.5,1.6,3.2
1148.5,6.0,2.4
1149.5,3.6,4.0
1150.5,6.8,6.8
1151.5,7.2,12.0
1152.5,12.0,16.0
1153.5,16.4,23.6
1154.5,20.4,32.8
1155.5,50.0,47.2
1156.5,54.4,69.6
1157.5,78.8,97.6
1158.5,108.0,140.4
1159.5,140.4,187.6
1160.5,202.8,254.4
1161.5,252.8,279.2
1162.5,373.2,428.0
1163.5,463.2,552.4
1164.5,608.8,731.2
1165.5,766.0,904.0
1166.5,995.6,1156.0
1167.5,1223.6,1474.4
1168.5,1310.4,1541.6
1169.5,1793.6,2132.0
1170.5,2183.6,2647.6
1171.5,2640.0,3122.0
1172.5,3169.6,3686.0
1173.5,3680.4,4342.8
1174.5,4269.6,5077.2
1175.5,4318.0,4981.6
1176.5,5570.0,6466.4
1177.5,6409.2,7324.4
1178.5,7046.0,8132.0
1179.5,7876.0,8950.0
1180.5,8662.0,9821.2
1181.5,9246.0,10563.2
1182.5,8748.8,9717.2
1183.5,10622.4,11750.4
1184.5,11189.2,12493.2
1185.5,11686.8,12798.0
1186.5,12227.2,13380.0
1187.5,12638.4,13486.4
1188.5,12717.6,13857.2
1189.5,11179.2,12076.8
1190.5,12850.4,13632.8
1191.5,12895.2,13404.8
1192.5,12777.2,13038.4
1193.5,12337.2,12797.2
1194.5,11944.0,12064.4
1195.5,11444.8,11544.4
1196.5,9509.2,9475.6
1197.5,10386.0,10233.6
1198.5,9709.2,9409.6
1199.5,8977.6,8666.8
1200.5,8278.8,7918.4
1201.5,7510.8,7244.0
1202.5,6807.6,6359.6
1203.5,5428.8,4955.2
1204.5,5607.2,5035.6
1205.5,5018.0,4407.6
1206.5,4342.0,3850.4
1207.5,3819.6,3267.2
1208.5,3285.6,2803.2
1209.5,2879.2,2327.2
1210.5,2173.6,1751.2
1211.5,2109.6,1670.8
1212.5,1789.6,1383.2
1213.5,1446.4,1114.8
1214.5,1270.4,933.6
1215.5,1065.2,762.4
1216.5,896.0,610.4
1217.5,625.6,439.2
1218.5,610.4,417.2
1219.5,517.2,321.6
1220.5,444.8,259.6
1221.5,359.6,220.0
1222.5,300.0,178.8
1223.5,260.8,145.2
1224.5,203.2,97.6
1225.5,197.6,105.2
1226.5,172.0,92.0
1227.5,150.4,70.0
1228.5,126.8,68.0
1229.5,113.2,50.4
1230.5,100.4,46.8
1231.5,108.4,36.4
1232.5,102.8,43.6
1233.5,102.8,35.6
1234.5,92.4,40.8
1235.5,82.0,31.6
1236.5,85.2,30.8
1237.5,80.8,32.4
1238.5,70.0,31.6
1239.5,74.8,29.2
1240.5,75.6,24.4
1241.5,78.4,27.6
1242.5,74.8,30.0
1243.5,68.4,20.0
1244.5,74.8,20.0
1245.5,50.8,21.6
1246.5,72.4,25.2
1247.5,62.0,20.8
1248.5,71.2,20.8
1249.5,62.4,20.0
1250.5,66.4,22.4
1251.5,68.0,20.8
1252.5,62.8,17.6
1253.5,68.0,15.6
1254.5,58.0,14.4
1255.5,69.6,16.4
1256.5,62.8,17.2
1257.5,54.4,16.8
1258.5,52.0,15.6
1259.5,52.4,13.6
1260.5,57.2,16.4
1261.5,60.8,18.4
1262.5,59.2,18.4
1263.5,59.2,14.4
1264.5,55.2,11.6
1265.5,53.6,10.0
1266.5,58.0,7.2
1267.5,57.6,13.6
1268.5,50.8,14.8
1269.5,47.2,15.2
1270.5,57.6,12.4
1271.5,52.4,9.6
1272.5,53.6,15.6
1273.5,38.4,10.0
1274.5,45.6,9.6
1275.5,60.8,9.6
1276.5,52.0,10.0
1277.5,48.0,12.8
1278.5,47.6,12.4
1279.5,44.4,8.0
1280.5,38.8,10.4
1281.5,50.4,9.6
1282.5,44.8,10.4
1283.5,48.8,13.6
1284.5,52.0,9.2
1285.5,50.4,10.4
1286.5,52.0,9.6
1287.5,44.0,10.4
1288.5,52.8,8.0
1289.5,36.4,10.8
1290.5,36.8,8.8
1291.5,41.2,7.6
1292.5,46.0,9.2
1293.5,40.4,6.8
1294.5,35.6,5.6
1295.5,44.4,9.2
1296.5,40.4,10.0
1297.5,37.6,8.4
1298.5,46.8,9.2
1299.5,41.6,7.2
1300.5,39.2,9.6
1301.5,37.2,8.0
1302.5,39.6,8.4
1303.5,45.2,7.2
1304.5,44.4,8.4
1305.5,47.2,6.8
1306.5,38.8,6.4
1307.5,46.0,6.8
1308.5,34.4,6.8
1309.5,40.0,5.6
1310.5,48.0,6.4
1311.5,37.6,6.0
1312.5,44.8,7.6
1313.5,36.4,4.4
1314.5,46.4,8.4
1315.5,36.8,6.0
1316.5,43.6,6.4
1317.5,47.2,6.0
1318.5,39.2,5.6
1319.5,32.4,5.2
1320.5,41.6,5.6
1321.5,38.0,6.0
1322.5,33.6,2.8
1323.5,33.6,5.2
1324.5,37.2,6.4
1325.5,34.0,5.6
1326.5,41.6,6.8
1327.5,39.6,6.0
1328.5,30.8,4.4
1329.5,28.4,4.0
1330.5,39.2,4.0
1331.5,38.4,4.0
1332.5,35.6,3.2
1333.5,36.0,3.6
1334.5,37.2,6.0
1335.5,37.6,6.4
1336.5,30.0,2.8
1337.5,41.2,3.6
1338.5,42.8,4.4
1339.5,35.6,4.0
1340.5,31.6,4.8
1341.5,37.2,5.6
1342.5,34.8,6.8
1343.5,29.6,4.0
1344.5,34.0,5.2
1345.5,37.6,4.4
1346.5,34.8,2.8
1347.5,27.6,4.0
1348.5,32.0,4.0
1349.5,25.6,4.4
1350.5,34.8,4.8
1351.5,36.8,3.2
1352.5,34.4,2.8
1353.5,36.4,1.6
1354.5,28.8,3.6
1355.5,38.0,2.8
1356.5,29.6,4.0
1357.5,27.6,5.6
1358.5,30.4,3.2
1359.5,28.8,4.8
1360.5,34.8,2.8
1361.5,30.4,6.4
1362.5,40.4,4.0
1363.5,28.8,6.4
1364.5,27.6,3.2
1365.5,32.0,2.8
1366.5,32.0,2.4
1367.5,35.6,4.4
1368.5,34.0,3.2
1369.5,38.0,2.0
1370.5,35.6,1.6
1371.5,28.0,2.4
1372.5,29.2,1.2
1373.5,32.8,3.6
1374.5,25.2,1.2
1375.5,34.8,3.2
1376.5,32.8,2.0
1377.5,32.8,2.4
1378.5,26.0,2.0
1379.5,24.8,2.0
1380.5,25.6,2.4
1381.5,29.2,1.6
1382.5,34.4,2.0
1383.5,29.2,2.0
1384.5,22.0,4.4
1385.5,24.0,3.6
1386.5,26.4,2.4
1387.5,37.6,3.6
1388.5,32.8,4.4
