col0,col1,col2
1144.5,0.0,0.0
1145.5,2.0,2.0
1146.5,4.0,4.0
1147.5,2.0,2.0
1148.5,4.0,4.0
1149.5,4.0,8.0
1150.5,6.0,14.0
1151.5,10.0,16.0
1152.5,20.0,28.0
1153.5,24.0,36.0
1154.5,32.0,42.0
1155.5,50.0,64.0
1156.5,74.0,102.0
1157.5,90.0,142.0
1158.5,146.0,192.0
1159.5,196.0,254.0
1160.5,278.0,338.0
1161.5,298.0,358.0
1162.5,436.0,526.0
1163.5,572.0,714.0
1164.5,720.0,900.0
1165.5,934.0,1218.0
1166.5,1146.0,1476.0
1167.5,1478.0,1798.0
1168.5,1546.0,1876.0
1169.5,2202.0,2584.0
1170.5,2590.0,3018.0
1171.5,2998.0,3678.0
1172.5,3694.0,4386.0
1173.5,4306.0,5140.0
1174.5,4864.0,5656.0
1175.5,4854.0,5770.0
1176.5,6206.0,7248.0
1177.5,7086.0,8126.0
1178.5,7900.0,9066.0
1179.5,8482.0,9668.0
1180.5,9320.0,10292.0
1181.5,10010.0,11260.0
1182.5,9212.0,10280.0
1183.5,11118.0,12362.0
1184.5,11788.0,12932.0
1185.5,12348.0,13450.0
1186.5,12618.0,13736.0
1187.5,12808.0,13792.0
1188.5,12924.0,13870.0
1189.5,11356.0,11840.0
1190.5,13032.0,13634.0
1191.5,12732.0,13334.0
1192.5,12476.0,12786.0
1193.5,12146.0,12086.0
1194.5,11644.0,11624.0
1195.5,11164.0,11016.0
1196.5,9210.0,8964.0
1197.5,9678.0,9598.0
1198.5,9210.0,8702.0
1199.5,8218.0,7740.0
1200.5,7756.0,7194.0
1201.5,6920.0,6456.0
1202.5,6280.0,5646.0
1203.5,4946.0,4392.0
1204.5,5112.0,4350.0
1205.5,4586.0,3810.0
1206.5,3988.0,3282.0
1207.5,3386.0,2874.0
1208.5,2896.0,2382.0
1209.5,2554.0,1932.0
1210.5,1908.0,1470.0
1211.5,1834.0,1372.0
1212.5,1542.0,1136.0
1213.5,1280.0,940.0
1214.5,1088.0,748.0
1215.5,864.0,606.0
1216.5,740.0,480.0
1217.5,508.0,342.0
1218.5,514.0,306.0
1219.5,410.0,242.0
1220.5,364.0,224.0
1221.5,304.0,168.0
1222.5,248.0,114.0
1223.5,204.0,90.0
1224.5,152.0,70.0
1225.5,160.0,72.0
1226.5,138.0,62.0
1227.5,118.0,46.0
1228.5,112.0,40.0
1229.5,94.0,36.0
1230.5,102.0,34.0
1231.5,80.0,22.0
1232.5,74.0,26.0
1233.5,84.0,22.0
1234.5,78.0,24.0
1235.5,76.0,24.0
1236.5,64.0,24.0
1237.5,70.0,18.0
1238.5,60.0,16.0
1239.5,64.0,18.0
1240.5,54.0,18.0
1241.5,60.0,20.0
1242.5,70.0,20.0
1243.5,68.0,14.0
1244.5,58.0,14.0
1245.5,56.0,14.0
1246.5,64.0,16.0
1247.5,56.0,16.0
1248.5,68.0,14.0
1249.5,60.0,12.0
1250.5,50.0,12.0
1251.5,60.0,14.0
1252.5,42.0,10.0
1253.5,54.0,12.0
1254.5,48.0,10.0
1255.5,60.0,12.0
1256.5,54.0,10.0
1257.5,54.0,12.0
1258.5,48.0,8.0
1259.5,38.0,6.0
1260.5,52.0,8.0
1261.5,48.0,12.0
1262.5,52.0,10.0
1263.5,48.0,10.0
1264.5,42.0,10.0
1265.5,48.0,10.0
1266.5,40.0,10.0
1267.5,56.0,10.0
1268.5,46.0,6.0
1269.5,48.0,8.0
1270.5,50.0,6.0
1271.5,42.0,6.0
1272.5,46.0,12.0
1273.5,40.0,8.0
1274.5,48.0,8.0
1275.5,44.0,6.0
1276.5,38.0,8.0
1277.5,48.0,8.0
1278.5,48.0,6.0
1279.5,42.0,8.0
1280.5,42.0,4.0
1281.5,38.0,8.0
1282.5,44.0,8.0
1283.5,44.0,6.0
1284.5,42.0,6.0
1285.5,38.0,8.0
1286.5,44.0,6.0
1287.5,34.0,4.0
1288.5,46.0,4.0
1289.5,38.0,6.0
1290.5,40.0,8.0
