col0,col1,col2
2482.5,0.0,0.0
2483.5,0.0,2.0
2484.5,0.0,0.0
2485.5,0.0,2.0
2486.5,0.0,0.0
2487.5,2.0,4.0
2488.5,0.0,0.0
2489.5,4.0,2.0
2490.5,0.0,0.0
2491.5,2.0,0.0
2492.5,2.0,4.0
2493.5,2.0,2.0
2494.5,0.0,2.0
2495.5,2.0,2.0
2496.5,0.0,0.0
2497.5,4.0,0.0
2498.5,2.0,2.0
2499.5,2.0,2.0
2500.5,0.0,0.0
2501.5,6.0,4.0
2502.5,6.0,10.0
2503.5,6.0,4.0
2504.5,8.0,8.0
2505.5,4.0,6.0
2506.5,6.0,4.0
2507.5,4.0,6.0
2508.5,4.0,6.0
2509.5,6.0,2.0
2510.5,8.0,6.0
2511.5,4.0,14.0
2512.5,4.0,6.0
2513.5,8.0,10.0
2514.5,6.0,10.0
2515.5,12.0,8.0
2516.5,8.0,12.0
2517.5,8.0,8.0
2518.5,6.0,18.0
2519.5,10.0,10.0
2520.5,12.0,14.0
2521.5,16.0,10.0
2522.5,10.0,16.0
2523.5,10.0,14.0
2524.5,12.0,14.0
2525.5,16.0,22.0
2526.5,16.0,24.0
2527.5,18.0,24.0
2528.5,16.0,38.0
2529.5,18.0,34.0
2530.5,30.0,26.0
2531.5,12.0,14.0
2532.5,26.0,16.0
2533.5,22.0,26.0
2534.5,16.0,28.0
2535.5,28.0,26.0
2536.5,24.0,32.0
2537.5,30.0,32.0
2538.5,40.0,48.0
2539.5,52.0,48.0
2540.5,34.0,60.0
2541.5,34.0,58.0
2542.5,48.0,58.0
2543.5,32.0,74.0
2544.5,44.0,62.0
2545.5,44.0,86.0
2546.5,58.0,66.0
2547.5,46.0,78.0
2548.5,50.0,54.0
2549.5,72.0,66.0
2550.5,62.0,108.0
2551.5,70.0,106.0
2552.5,78.0,82.0
2553.5,94.0,118.0
2554.5,84.0,104.0
2555.5,100.0,82.0
2556.5,82.0,132.0
2557.5,94.0,114.0
2558.5,110.0,124.0
2559.5,130.0,132.0
2560.5,110.0,108.0
2561.5,142.0,122.0
2562.5,140.0,138.0
2563.5,126.0,160.0
2564.5,144.0,130.0
2565.5,130.0,194.0
2566.5,144.0,174.0
2567.5,136.0,218.0
2568.5,172.0,252.0
2569.5,204.0,190.0
2570.5,192.0,210.0
2571.5,204.0,234.0
2572.5,196.0,262.0
2573.5,200.0,234.0
2574.5,208.0,288.0
2575.5,202.0,270.0
2576.5,234.0,302.0
2577.5,226.0,322.0
2578.5,282.0,316.0
2579.5,248.0,272.0
2580.5,274.0,306.0
2581.5,286.0,342.0
2582.5,300.0,400.0
2583.5,330.0,402.0
2584.5,308.0,382.0
2585.5,326.0,426.0
2586.5,370.0,504.0
2587.5,386.0,480.0
2588.5,398.0,484.0
2589.5,340.0,496.0
2590.5,416.0,522.0
2591.5,436.0,568.0
2592.5,512.0,542.0
2593.5,486.0,574.0
2594.5,534.0,580.0
2595.5,494.0,656.0
2596.5,552.0,618.0
2597.5,540.0,696.0
2598.5,590.0,668.0
2599.5,560.0,714.0
2600.5,610.0,738.0
2601.5,662.0,766.0
2602.5,696.0,770.0
2603.5,712.0,792.0
2604.5,724.0,808.0
2605.5,730.0,896.0
2606.5,774.0,886.0
2607.5,766.0,834.0
2608.5,812.0,804.0
2609.5,846.0,930.0
2610.5,898.0,896.0
2611.5,892.0,1024.0
2612.5,834.0,986.0
2613.5,934.0,1028.0
2614.5,982.0,1120.0
2615.5,1014.0,1080.0
2616.5,1008.0,1148.0
2617.5,998.0,1192.0
2618.5,1008.0,1280.0
2619.5,1084.0,1256.0
2620.5,1136.0,1354.0
2621.5,1178.0,1304.0
2622.5,1272.0,1286.0
2623.5,1142.0,1266.0
2624.5,1216.0,1426.0
2625.5,1334.0,1490.0
2626.5,1296.0,1394.0
2627.5,1362.0,1520.0
2628.5,1398.0,1498.0
2629.5,1426.0,1524.0
2630.5,1488.0,1476.0
2631.5,1486.0,1442.0
2632.5,1538.0,1234.0
2633.5,1484.0,1356.0
2634.5,1374.0,1342.0
2635.5,1406.0,1296.0
2636.5,1372.0,1254.0
2637.5,1382.0,1294.0
2638.5,1356.0,1382.0
2639.5,1440.0,1428.0
2640.5,1540.0,1448.0
2641.5,1474.0,1336.0
2642.5,1506.0,1510.0
2643.5,1610.0,1504.0
2644.5,1686.0,1614.0
2645.5,1588.0,1624.0
2646.5,1628.0,1572.0
2647.5,1706.0,1552.0
2648.5,1732.0,1750.0
2649.5,1772.0,1698.0
2650.5,1816.0,1762.0
2651.5,1818.0,1664.0
2652.5,1898.0,1674.0
2653.5,1960.0,1718.0
2654.5,1808.0,1678.0
2655.5,1758.0,1782.0
2656.5,1864.0,1828.0
2657.5,1736.0,1910.0
2658.5,1892.0,1868.0
2659.5,1920.0,1966.0
2660.5,1964.0,2026.0
2661.5,2114.0,2012.0
2662.5,1950.0,1974.0
2663.5,2008.0,2072.0
2664.5,2076.0,2276.0
2665.5,2054.0,2196.0
2666.5,2178.0,2348.0
2667.5,2268.0,2310.0
2668.5,2306.0,2322.0
2669.5,2294.0,2244.0
2670.5,2308.0,2242.0
2671.5,2322.0,2188.0
2672.5,2184.0,2132.0
2673.5,2236.0,2204.0
2674.5,2184.0,2128.0
2675.5,2186.0,2100.0
2676.5,2150.0,2108.0
2677.5,2126.0,2158.0
2678.5,2164.0,2120.0
2679.5,2162.0,2208.0
2680.5,2364.0,2196.0
2681.5,2238.0,2190.0
2682.5,2306.0,2224.0
2683.5,2398.0,2454.0
2684.5,2420.0,2398.0
2685.5,2462.0,2356.0
2686.5,2532.0,2476.0
2687.5,2508.0,2558.0
2688.5,2530.0,2400.0
2689.5,2478.0,2668.0
2690.5,2690.0,2560.0
2691.5,2536.0,2606.0
2692.5,2626.0,2654.0
2693.5,2764.0,2556.0
2694.5,2698.0,2660.0
2695.5,2622.0,2624.0
2696.5,2696.0,2726.0
2697.5,2718.0,2790.0
2698.5,2780.0,2570.0
2699.5,2646.0,2520.0
2700.5,2812.0,2716.0
2701.5,2768.0,2728.0
2702.5,2758.0,2698.0
2703.5,2840.0,2704.0
2704.5,2812.0,2546.0
2705.5,2772.0,2716.0
2706.5,2766.0,2604.0
2707.5,2770.0,2660.0
2708.5,2620.0,2556.0
2709.5,2668.0,2604.0
2710.5,2562.0,2524.0
2711.5,2650.0,2384.0
2712.5,2488.0,2372.0
2713.5,2646.0,2492.0
2714.5,2434.0,2256.0
2715.5,2338.0,2266.0
2716.5,2360.0,2268.0
2717.5,2354.0,2182.0
2718.5,2338.0,2060.0
2719.5,2332.0,2204.0
2720.5,2302.0,2034.0
2721.5,2234.0,2050.0
2722.5,2160.0,2092.0
2723.5,2168.0,2068.0
2724.5,2098.0,1910.0
2725.5,2168.0,1840.0
2726.5,1976.0,1822.0
2727.5,2032.0,1734.0
2728.5,2000.0,1850.0
2729.5,1888.0,1818.0
2730.5,1978.0,1692.0
2731.5,1842.0,1796.0
2732.5,1826.0,1690.0
2733.5,1766.0,1620.0
2734.5,1782.0,1664.0
2735.5,1686.0,1616.0
2736.5,1736.0,1488.0
2737.5,1746.0,1472.0
2738.5,1704.0,1474.0
2739.5,1548.0,1466.0
2740.5,1668.0,1366.0
2741.5,1556.0,1444.0
2742.5,1430.0,1394.0
2743.5,1464.0,1300.0
2744.5,1414.0,1282.0
2745.5,1424.0,1226.0
2746.5,1378.0,1256.0
2747.5,1308.0,1206.0
2748.5,1314.0,1096.0
2749.5,1186.0,1082.0
2750.5,1278.0,1106.0
2751.5,1208.0,1048.0
2752.5,1180.0,1040.0
2753.5,1126.0,1010.0
2754.5,1130.0,906.0
2755.5,986.0,1004.0
