col0,col1,col2
1147.5,1.0,0.0
1148.5,4.0,1.0
1149.5,5.0,3.0
1150.5,9.0,7.0
1151.5,12.0,15.0
1152.5,16.0,15.0
1153.5,16.0,19.0
1154.5,15.0,36.0
1155.5,36.0,44.0
1156.5,41.0,63.0
1157.5,75.0,98.0
1158.5,89.0,129.0
1159.5,150.0,171.0
1160.5,195.0,231.0
1161.5,219.0,255.0
1162.5,296.0,391.0
1163.5,432.0,519.0
1164.5,577.0,667.0
1165.5,760.0,856.0
1166.5,954.0,1095.0
1167.5,1160.0,1366.0
1168.5,1201.0,1452.0
1169.5,1677.0,2027.0
1170.5,2089.0,2390.0
1171.5,2453.0,2946.0
1172.5,3033.0,3492.0
1173.5,3525.0,4167.0
1174.5,4120.0,4784.0
1175.5,4177.0,4750.0
1176.5,5333.0,6297.0
1177.5,6110.0,6934.0
1178.5,6789.0,7854.0
1179.5,7640.0,8658.0
1180.5,8367.0,9537.0
1181.5,9067.0,10358.0
1182.5,8534.0,9486.0
1183.5,10323.0,11612.0
1184.5,10968.0,12303.0
1185.5,11702.0,12666.0
1186.5,12146.0,13092.0
1187.5,12450.0,13453.0
1188.5,12715.0,13670.0
1189.5,11153.0,12101.0
1190.5,12735.0,13663.0
1191.5,12808.0,13412.0
1192.5,12584.0,13214.0
1193.5,12266.0,12797.0
1194.5,12045.0,12293.0
1195.5,11562.0,11656.0
1196.5,9585.0,9712.0
1197.5,10424.0,10305.0
1198.5,9880.0,9732.0
1199.5,9165.0,8743.0
1200.5,8390.0,8056.0
1201.5,7668.0,7401.0
1202.5,7134.0,6613.0
1203.5,5435.0,5215.0
1204.5,5714.0,5189.0
1205.5,5103.0,4537.0
1206.5,4518.0,3919.0
1207.5,3970.0,3420.0
1208.5,3395.0,2942.0
1209.5,2887.0,2451.0
1210.5,2210.0,1839.0
1211.5,2304.0,1774.0
1212.5,1890.0,1458.0
1213.5,1607.0,1277.0
1214.5,1353.0,1009.0
1215.5,1124.0,808.0
1216.5,984.0,707.0
1217.5,705.0,467.0
1218.5,688.0,476.0
1219.5,564.0,361.0
1220.5,500.0,305.0
1221.5,417.0,232.0
1222.5,331.0,210.0
1223.5,280.0,179.0
1224.5,217.0,139.0
1225.5,220.0,118.0
1226.5,210.0,101.0
1227.5,165.0,85.0
1228.5,147.0,88.0
1229.5,141.0,71.0
1230.5,129.0,52.0
1231.5,113.0,47.0
1232.5,99.0,54.0
1233.5,116.0,47.0
1234.5,103.0,41.0
1235.5,109.0,40.0
1236.5,91.0,38.0
1237.5,89.0,32.0
1238.5,67.0,27.0
1239.5,101.0,41.0
1240.5,89.0,32.0
1241.5,82.0,33.0
1242.5,92.0,33.0
1243.5,82.0,27.0
1244.5,76.0,33.0
1245.5,68.0,24.0
1246.5,83.0,28.0
1247.5,83.0,26.0
1248.5,77.0,29.0
1249.5,74.0,23.0
1250.5,72.0,28.0
1251.5,73.0,21.0
1252.5,55.0,19.0
1253.5,63.0,30.0
1254.5,70.0,30.0
1255.5,74.0,22.0
1256.5,73.0,27.0
1257.5,65.0,21.0
1258.5,63.0,24.0
1259.5,43.0,21.0
1260.5,75.0,18.0
1261.5,68.0,24.0
1262.5,70.0,16.0
1263.5,68.0,21.0
1264.5,75.0,14.0
1265.5,70.0,14.0
1266.5,46.0,17.0
1267.5,57.0,18.0
1268.5,67.0,20.0
1269.5,60.0,19.0
1270.5,55.0,15.0
1271.5,64.0,10.0
1272.5,58.0,15.0
1273.5,49.0,14.0
1274.5,62.0,17.0
1275.5,50.0,8.0
1276.5,58.0,14.0
1277.5,59.0,10.0
1278.5,53.0,20.0
1279.5,58.0,9.0
1280.5,50.0,10.0
1281.5,54.0,13.0
1282.5,47.0,13.0
1283.5,63.0,9.0
1284.5,56.0,13.0
