col0,col1,col2
1138.5,0.0,0.0
1139.5,0.0,0.4
1140.5,0.4,0.4
1141.5,0.0,1.2
1142.5,0.8,0.0
1143.5,0.4,0.4
1144.5,1.2,0.4
1145.5,0.4,1.2
1146.5,2.0,4.0
1147.5,4.0,4.0
1148.5,3.6,5.2
1149.5,10.4,14.0
1150.5,13.2,10.8
1151.5,15.6,20.4
1152.5,24.4,34.8
1153.5,38.0,48.8
1154.5,36.8,46.8
1155.5,62.8,83.2
1156.5,93.2,112.0
1157.5,134.4,160.4
1158.5,170.4,225.2
1159.5,250.0,299.2
1160.5,281.6,389.2
1161.5,346.0,440.4
1162.5,521.6,634.8
1163.5,656.4,822.0
1164.5,880.8,1052.4
1165.5,1074.0,1290.0
1166.5,1284.4,1655.6
1167.5,1607.2,1992.0
1168.5,1728.4,2146.8
1169.5,2366.8,2886.4
1170.5,2823.6,3410.0
1171.5,3376.4,3983.6
1172.5,3947.6,4702.0
1173.5,4561.6,5433.2
1174.5,5340.0,6232.8
1175.5,5270.8,6135.6
1176.5,6671.2,7714.4
1177.5,7393.2,8500.8
1178.5,8238.4,9338.4
1179.5,8944.4,10134.8
1180.5,9789.2,11016.8
1181.5,10375.6,11779.2
1182.5,9508.8,10782.0
1183.5,11627.6,12730.8
1184.5,12066.4,13219.6
1185.5,12506.0,13511.6
1186.5,12836.0,13732.8
1187.5,13062.4,13827.6
1188.5,13057.6,13863.6
1189.5,11389.6,12112.0
1190.5,12844.0,13354.8
1191.5,12735.6,12881.6
1192.5,12362.8,12494.4
1193.5,11936.4,11918.4
1194.5,11175.6,11365.2
1195.5,10622.0,10547.6
1196.5,8859.2,8479.6
1197.5,9423.2,9082.0
1198.5,8776.8,8188.8
1199.5,7995.2,7440.0
1200.5,7201.2,6671.2
1201.5,6441.2,5961.2
1202.5,5816.0,5190.0
1203.5,4636.8,4054.4
1204.5,4617.2,4036.8
1205.5,4082.8,3425.2
1206.5,3546.8,2964.4
1207.5,3055.2,2524.0
1208.5,2606.0,2103.2
1209.5,2232.4,1741.2
1210.5,1696.4,1304.4
1211.5,1631.2,1202.8
1212.5,1393.6,1015.2
1213.5,1153.2,810.0
1214.5,982.0,631.6
1215.5,810.0,526.0
1216.5,680.8,424.0
1217.5,476.4,292.4
1218.5,472.4,272.0
1219.5,375.2,199.6
1220.5,328.4,181.2
1221.5,283.6,151.2
1222.5,222.8,104.4
1223.5,172.8,89.2
1224.5,160.4,61.2
1225.5,128.8,67.2
1226.5,121.2,46.0
1227.5,124.8,46.8
1228.5,97.6,39.2
1229.5,97.2,32.8
1230.5,93.6,32.8
1231.5,92.8,22.8
1232.5,78.4,32.4
1233.5,69.2,26.8
1234.5,70.0,26.0
1235.5,79.2,26.0
1236.5,86.8,21.2
1237.5,70.0,15.2
1238.5,65.6,12.0
1239.5,76.8,20.0
1240.5,69.6,18.0
1241.5,64.0,20.4
1242.5,68.8,18.4
1243.5,76.0,16.8
1244.5,64.4,16.4
1245.5,55.2,13.6
1246.5,58.4,12.8
1247.5,70.4,15.6
1248.5,64.4,12.0
1249.5,74.0,11.6
1250.5,54.4,12.8
1251.5,58.4,11.2
1252.5,47.2,10.4
1253.5,46.4,13.2
1254.5,55.2,12.4
1255.5,52.4,10.8
1256.5,55.2,9.2
1257.5,57.6,12.8
1258.5,52.0,11.6
1259.5,42.8,11.6
1260.5,51.6,10.8
1261.5,52.8,10.8
1262.5,45.2,11.6
1263.5,49.2,10.8
1264.5,45.2,8.8
1265.5,43.2,8.4
1266.5,48.8,7.6
1267.5,45.6,12.8
1268.5,44.4,9.6
1269.5,46.4,6.4
1270.5,46.8,9.6
1271.5,54.4,10.4
1272.5,44.0,6.0
1273.5,39.6,8.0
1274.5,51.6,6.8
1275.5,48.4,7.6
1276.5,44.8,9.2
1277.5,44.4,9.2
1278.5,48.0,8.4
1279.5,45.2,7.6
1280.5,44.4,6.0
1281.5,43.6,6.4
1282.5,44.4,4.4
1283.5,43.6,7.6
1284.5,47.2,7.2
1285.5,40.4,9.2
1286.5,38.8,6.0
1287.5,41.6,5.6
1288.5,52.4,7.6
1289.5,41.6,4.8
1290.5,42.4,6.0
1291.5,32.0,4.8
1292.5,34.4,5.6
1293.5,42.0,5.6
1294.5,33.2,8.0
1295.5,39.2,6.0
1296.5,39.2,4.4
1297.5,42.0,4.8
1298.5,40.4,4.0
1299.5,43.6,6.0
1300.5,36.8,6.0
1301.5,30.8,6.0
1302.5,42.0,6.4
1303.5,34.0,4.4
1304.5,38.0,4.4
1305.5,36.4,4.8
1306.5,34.0,7.2
1307.5,42.0,3.2
1308.5,39.2,3.2
1309.5,41.6,5.6
1310.5,36.4,2.8
1311.5,30.0,4.4
1312.5,38.4,6.8
1313.5,35.2,4.8
1314.5,42.0,5.6
1315.5,32.4,3.2
1316.5,36.0,4.4
1317.5,28.4,6.0
1318.5,35.2,4.8
1319.5,39.6,2.8
1320.5,35.2,6.8
1321.5,36.4,3.6
1322.5,32.0,3.6
1323.5,35.2,6.0
1324.5,41.6,4.8
1325.5,29.6,4.8
