col0,col1,col2
1147.5,0.0,0.0
1148.5,2.0,1.0
1149.5,2.0,3.0
1150.5,0.0,3.0
1151.5,6.0,7.0
1152.5,8.0,9.0
1153.5,13.0,17.0
1154.5,13.0,17.0
1155.5,19.0,25.0
1156.5,35.0,38.0
1157.5,47.0,56.0
1158.5,83.0,82.0
1159.5,93.0,111.0
1160.5,125.0,152.0
1161.5,137.0,163.0
1162.5,227.0,269.0
1163.5,323.0,366.0
1164.5,418.0,482.0
1165.5,578.0,601.0
1166.5,675.0,750.0
1167.5,865.0,1047.0
1168.5,962.0,1129.0
1169.5,1415.0,1600.0
1170.5,1621.0,1871.0
1171.5,2066.0,2305.0
1172.5,2405.0,2755.0
1173.5,2880.0,3408.0
1174.5,3453.0,3951.0
1175.5,3537.0,4061.0
1176.5,4828.0,5358.0
1177.5,5449.0,5937.0
1178.5,6199.0,6703.0
1179.5,7017.0,7729.0
1180.5,7799.0,8521.0
1181.5,8432.0,9339.0
1182.5,8057.0,8849.0
1183.5,9953.0,10740.0
1184.5,10747.0,11583.0
1185.5,11372.0,12345.0
1186.5,11821.0,12714.0
1187.5,12347.0,13022.0
1188.5,12953.0,13598.0
1189.5,11550.0,12092.0
1190.5,13126.0,13849.0
1191.5,13396.0,13881.0
1192.5,13332.0,13712.0
1193.5,13087.0,13462.0
1194.5,12851.0,13094.0
1195.5,12324.0,12546.0
1196.5,10389.0,10682.0
1197.5,11487.0,11387.0
1198.5,10655.0,10852.0
1199.5,10110.0,9998.0
1200.5,9264.0,9221.0
1201.5,8652.0,8358.0
1202.5,7909.0,7615.0
1203.5,6245.0,6121.0
1204.5,6475.0,6206.0
1205.5,5728.0,5413.0
1206.5,5135.0,4706.0
1207.5,4463.0,4245.0
1208.5,3940.0,3559.0
1209.5,3446.0,3028.0
1210.5,2582.0,2301.0
1211.5,2558.0,2196.0
1212.5,2059.0,1873.0
1213.5,1773.0,1487.0
1214.5,1530.0,1114.0
1215.5,1287.0,1030.0
1216.5,1092.0,802.0
1217.5,778.0,556.0
1218.5,721.0,527.0
1219.5,603.0,396.0
1220.5,491.0,324.0
1221.5,433.0,252.0
1222.5,339.0,193.0
1223.5,266.0,151.0
1224.5,211.0,102.0
1225.5,211.0,88.0
1226.5,186.0,67.0
1227.5,140.0,57.0
1228.5,142.0,40.0
1229.5,128.0,33.0
1230.5,118.0,26.0
1231.5,101.0,23.0
1232.5,104.0,22.0
1233.5,114.0,16.0
1234.5,96.0,15.0
1235.5,95.0,14.0
1236.5,87.0,14.0
1237.5,93.0,13.0
1238.5,69.0,12.0
1239.5,88.0,12.0
1240.5,79.0,11.0
1241.5,88.0,13.0
1242.5,80.0,9.0
1243.5,74.0,10.0
1244.5,77.0,10.0
1245.5,64.0,5.0
1246.5,71.0,10.0
1247.5,78.0,9.0
1248.5,69.0,6.0
1249.5,76.0,10.0
1250.5,70.0,8.0
1251.5,77.0,8.0
1252.5,79.0,4.0
1253.5,72.0,10.0
1254.5,77.0,10.0
1255.5,66.0,7.0
1256.5,76.0,3.0
1257.5,62.0,6.0
1258.5,64.0,7.0
1259.5,56.0,4.0
1260.5,64.0,8.0
1261.5,66.0,6.0
1262.5,69.0,5.0
1263.5,68.0,4.0
1264.5,61.0,7.0
1265.5,64.0,4.0
1266.5,49.0,4.0
1267.5,57.0,7.0
1268.5,66.0,3.0
1269.5,64.0,9.0
1270.5,65.0,6.0
1271.5,59.0,6.0
1272.5,52.0,4.0
1273.5,54.0,5.0
1274.5,60.0,5.0
1275.5,62.0,2.0
1276.5,52.0,3.0
1277.5,53.0,5.0
1278.5,61.0,6.0
1279.5,51.0,4.0
1280.5,55.0,2.0
1281.5,48.0,4.0
1282.5,56.0,4.0
1283.5,56.0,4.0
1284.5,58.0,5.0
1285.5,53.0,4.0
1286.5,50.0,2.0
1287.5,47.0,3.0
1288.5,46.0,4.0
1289.5,59.0,2.0
1290.5,46.0,4.0
1291.5,52.0,3.0
1292.5,53.0,4.0
1293.5,56.0,4.0
1294.5,39.0,1.0
1295.5,43.0,4.0
1296.5,41.0,2.0
1297.5,48.0,5.0
1298.5,49.0,3.0
1299.5,40.0,1.0
1300.5,43.0,3.0
1301.5,46.0,2.0
1302.5,51.0,3.0
1303.5,48.0,5.0
1304.5,55.0,4.0
1305.5,33.0,3.0
1306.5,40.0,5.0
1307.5,46.0,4.0
1308.5,42.0,4.0
1309.5,38.0,4.0
1310.5,49.0,4.0
1311.5,41.0,2.0
1312.5,42.0,3.0
1313.5,42.0,3.0
1314.5,36.0,2.0
1315.5,35.0,3.0
1316.5,34.0,1.0
1317.5,48.0,2.0
1318.5,39.0,3.0
1319.5,42.0,1.0
1320.5,39.0,3.0
1321.5,35.0,3.0
1322.5,35.0,3.0
1323.5,40.0,3.0
1324.5,36.0,0.0
1325.5,35.0,1.0
1326.5,33.0,2.0
1327.5,34.0,2.0
1328.5,34.0,3.0
1329.5,33.0,3.0
1330.5,29.0,2.0
1331.5,38.0,2.0
1332.5,33.0,3.0
1333.5,37.0,0.0
1334.5,30.0,1.0
1335.5,29.0,1.0
1336.5,24.0,1.0
1337.5,34.0,1.0
1338.5,27.0,2.0
1339.5,39.0,2.0
1340.5,34.0,1.0
1341.5,32.0,2.0
1342.5,30.0,2.0
1343.5,37.0,1.0
1344.5,35.0,2.0
1345.5,21.0,1.0
1346.5,36.0,1.0
1347.5,31.0,1.0
1348.5,32.0,2.0
1349.5,30.0,1.0
1350.5,27.0,0.0
1351.5,21.0,2.0
1352.5,27.0,2.0
1353.5,23.0,2.0
1354.5,28.0,1.0
1355.5,26.0,1.0
1356.5,25.0,0.0
