col0,col1,col2
3164.5,1.0,0.0
3165.5,1.0,2.0
3166.5,2.0,2.0
3167.5,2.0,1.0
3168.5,1.0,2.0
3169.5,2.0,2.0
3170.5,1.0,2.0
3171.5,2.0,3.0
3172.5,1.0,2.0
3173.5,3.0,2.0
3174.5,2.0,4.0
3175.5,3.0,4.0
3176.5,4.0,2.0
3177.5,6.0,4.0
3178.5,2.0,2.0
3179.5,4.0,5.0
3180.5,4.0,5.0
3181.5,4.0,4.0
3182.5,7.0,6.0
3183.5,4.0,2.0
3184.5,7.0,6.0
3185.5,6.0,6.0
3186.5,4.0,9.0
3187.5,6.0,7.0
3188.5,7.0,9.0
3189.5,7.0,7.0
3190.5,6.0,8.0
3191.5,7.0,6.0
3192.5,8.0,9.0
3193.5,6.0,7.0
3194.5,8.0,11.0
3195.5,10.0,15.0
3196.5,11.0,9.0
3197.5,8.0,14.0
3198.5,9.0,14.0
3199.5,13.0,16.0
3200.5,14.0,19.0
3201.5,12.0,14.0
3202.5,15.0,12.0
3203.5,20.0,18.0
3204.5,16.0,17.0
3205.5,22.0,19.0
3206.5,24.0,17.0
3207.5,22.0,23.0
3208.5,23.0,24.0
3209.5,23.0,22.0
3210.5,21.0,25.0
3211.5,32.0,25.0
3212.5,28.0,30.0
3213.5,26.0,32.0
3214.5,33.0,34.0
3215.5,33.0,33.0
3216.5,37.0,37.0
3217.5,44.0,42.0
3218.5,44.0,35.0
3219.5,37.0,45.0
3220.5,48.0,49.0
3221.5,43.0,56.0
3222.5,50.0,47.0
3223.5,57.0,55.0
3224.5,55.0,60.0
3225.5,61.0,68.0
3226.5,70.0,49.0
3227.5,53.0,57.0
3228.5,69.0,61.0
3229.5,68.0,67.0
3230.5,60.0,70.0
3231.5,77.0,64.0
3232.5,60.0,57.0
3233.5,67.0,53.0
3234.5,54.0,59.0
3235.5,68.0,58.0
3236.5,66.0,60.0
3237.5,67.0,64.0
3238.5,64.0,54.0
3239.5,65.0,60.0
3240.5,50.0,58.0
3241.5,61.0,61.0
3242.5,54.0,55.0
3243.5,62.0,57.0
3244.5,59.0,55.0
3245.5,55.0,62.0
3246.5,61.0,60.0
3247.5,55.0,64.0
3248.5,57.0,55.0
3249.5,59.0,55.0
3250.5,64.0,55.0
3251.5,58.0,52.0
3252.5,57.0,49.0
3253.5,43.0,55.0
3254.5,53.0,53.0
3255.5,54.0,49.0
3256.5,58.0,59.0
3257.5,56.0,51.0
3258.5,57.0,50.0
3259.5,61.0,53.0
3260.5,48.0,56.0
3261.5,56.0,51.0
3262.5,56.0,54.0
3263.5,60.0,53.0
3264.5,60.0,54.0
3265.5,63.0,57.0
3266.5,62.0,65.0
3267.5,65.0,67.0
3268.5,65.0,67.0
3269.5,65.0,70.0
3270.5,66.0,73.0
3271.5,74.0,66.0
3272.5,80.0,84.0
3273.5,74.0,81.0
3274.5,80.0,85.0
3275.5,81.0,85.0
3276.5,88.0,92.0
3277.5,96.0,103.0
3278.5,111.0,98.0
3279.5,110.0,115.0
3280.5,117.0,111.0
3281.5,124.0,122.0
3282.5,128.0,121.0
3283.5,135.0,139.0
3284.5,145.0,146.0
3285.5,145.0,131.0
3286.5,148.0,157.0
3287.5,151.0,159.0
3288.5,168.0,163.0
3289.5,176.0,168.0
3290.5,188.0,185.0
3291.5,200.0,191.0
3292.5,191.0,215.0
3293.5,206.0,201.0
3294.5,224.0,227.0
3295.5,233.0,239.0
