col0,col1,col2
1145.5,0.0,0.0
1146.5,2.0,5.0
1147.5,4.0,3.0
1148.5,5.0,5.0
1149.5,9.0,12.0
1150.5,12.0,11.0
1151.5,14.0,23.0
1152.5,22.0,35.0
1153.5,39.0,47.0
1154.5,35.0,49.0
1155.5,62.0,84.0
1156.5,88.0,119.0
1157.5,126.0,150.0
1158.5,174.0,230.0
1159.5,247.0,305.0
1160.5,287.0,376.0
1161.5,350.0,432.0
1162.5,542.0,644.0
1163.5,654.0,804.0
1164.5,894.0,1052.0
1165.5,1073.0,1285.0
1166.5,1325.0,1627.0
1167.5,1594.0,1967.0
1168.5,1755.0,2138.0
1169.5,2354.0,2872.0
1170.5,2836.0,3433.0
1171.5,3353.0,3998.0
1172.5,3952.0,4652.0
1173.5,4540.0,5415.0
1174.5,5309.0,6202.0
1175.5,5237.0,6085.0
1176.5,6640.0,7690.0
1177.5,7301.0,8580.0
1178.5,8254.0,9381.0
1179.5,8875.0,10220.0
1180.5,9754.0,10995.0
1181.5,10339.0,11767.0
1182.5,9505.0,10689.0
1183.5,11656.0,12675.0
1184.5,11983.0,13306.0
1185.5,12392.0,13527.0
1186.5,12858.0,13630.0
1187.5,12914.0,13805.0
1188.5,13002.0,13885.0
1189.5,11418.0,12097.0
1190.5,12798.0,13375.0
1191.5,12737.0,12794.0
1192.5,12267.0,12568.0
1193.5,11933.0,11900.0
1194.5,11260.0,11440.0
1195.5,10754.0,10578.0
1196.5,8866.0,8459.0
1197.5,9392.0,9165.0
1198.5,8834.0,8261.0
1199.5,8013.0,7389.0
1200.5,7169.0,6735.0
1201.5,6477.0,6040.0
1202.5,5734.0,5145.0
1203.5,4649.0,4087.0
1204.5,4640.0,4072.0
1205.5,4138.0,3442.0
1206.5,3540.0,2987.0
1207.5,3061.0,2552.0
1208.5,2624.0,2100.0
1209.5,2290.0,1789.0
1210.5,1713.0,1325.0
1211.5,1655.0,1225.0
1212.5,1380.0,1004.0
1213.5,1151.0,832.0
1214.5,970.0,654.0
1215.5,825.0,540.0
1216.5,691.0,416.0
1217.5,472.0,286.0
1218.5,489.0,269.0
1219.5,376.0,216.0
1220.5,333.0,194.0
1221.5,292.0,153.0
1222.5,229.0,113.0
1223.5,169.0,83.0
1224.5,174.0,58.0
1225.5,133.0,69.0
1226.5,124.0,48.0
1227.5,131.0,48.0
1228.5,106.0,40.0
1229.5,98.0,32.0
1230.5,92.0,35.0
