col0,col1,col2
2397.5,2.0,0.0
2398.5,0.0,2.0
2399.5,4.0,2.0
2400.5,0.0,2.0
2401.5,2.0,2.0
2402.5,2.0,2.0
2403.5,0.0,2.0
2404.5,0.0,2.0
2405.5,4.0,4.0
2406.5,2.0,2.0
2407.5,2.0,6.0
2408.5,2.0,4.0
2409.5,4.0,4.0
2410.5,4.0,6.0
2411.5,4.0,4.0
2412.5,2.0,4.0
2413.5,4.0,4.0
2414.5,8.0,2.0
2415.5,6.0,6.0
2416.5,8.0,4.0
2417.5,6.0,6.0
2418.5,2.0,10.0
2419.5,10.0,10.0
2420.5,4.0,12.0
2421.5,8.0,8.0
2422.5,12.0,8.0
2423.5,12.0,8.0
2424.5,10.0,14.0
2425.5,12.0,12.0
2426.5,12.0,10.0
2427.5,14.0,14.0
2428.5,18.0,22.0
2429.5,20.0,12.0
2430.5,12.0,24.0
2431.5,20.0,22.0
2432.5,18.0,20.0
2433.5,16.0,28.0
2434.5,20.0,20.0
2435.5,28.0,28.0
2436.5,26.0,28.0
2437.5,18.0,26.0
2438.5,30.0,32.0
2439.5,30.0,34.0
2440.5,24.0,28.0
2441.5,24.0,34.0
2442.5,40.0,36.0
2443.5,46.0,38.0
2444.5,34.0,52.0
2445.5,40.0,42.0
2446.5,40.0,44.0
2447.5,40.0,46.0
2448.5,52.0,64.0
2449.5,54.0,46.0
2450.5,54.0,50.0
2451.5,46.0,78.0
2452.5,70.0,80.0
2453.5,56.0,66.0
2454.5,52.0,78.0
2455.5,86.0,84.0
2456.5,76.0,94.0
2457.5,70.0,108.0
2458.5,66.0,90.0
2459.5,82.0,96.0
2460.5,80.0,106.0
2461.5,84.0,114.0
2462.5,94.0,120.0
2463.5,120.0,136.0
2464.5,110.0,130.0
2465.5,108.0,118.0
2466.5,146.0,134.0
2467.5,116.0,162.0
2468.5,136.0,140.0
2469.5,136.0,162.0
2470.5,162.0,176.0
2471.5,170.0,184.0
2472.5,174.0,166.0
2473.5,162.0,196.0
2474.5,190.0,200.0
2475.5,188.0,200.0
2476.5,204.0,202.0
2477.5,184.0,224.0
2478.5,218.0,256.0
2479.5,206.0,250.0
2480.5,200.0,230.0
2481.5,240.0,254.0
2482.5,242.0,318.0
2483.5,274.0,322.0
2484.5,278.0,302.0
2485.5,314.0,362.0
2486.5,332.0,326.0
2487.5,306.0,368.0
2488.5,336.0,312.0
2489.5,340.0,372.0
2490.5,386.0,424.0
2491.5,396.0,438.0
2492.5,372.0,396.0
2493.5,398.0,444.0
2494.5,418.0,472.0
2495.5,392.0,482.0
2496.5,426.0,464.0
2497.5,478.0,530.0
2498.5,470.0,526.0
2499.5,488.0,564.0
2500.5,502.0,558.0
2501.5,516.0,582.0
2502.5,594.0,654.0
2503.5,542.0,628.0
2504.5,600.0,640.0
2505.5,618.0,690.0
2506.5,624.0,666.0
2507.5,692.0,732.0
2508.5,698.0,732.0
2509.5,678.0,758.0
2510.5,642.0,874.0
2511.5,760.0,856.0
2512.5,796.0,824.0
2513.5,806.0,842.0
2514.5,800.0,848.0
2515.5,880.0,992.0
2516.5,820.0,938.0
2517.5,876.0,918.0
2518.5,888.0,1040.0
2519.5,1002.0,1032.0
2520.5,980.0,1080.0
2521.5,1042.0,1090.0
2522.5,1012.0,1090.0
2523.5,1096.0,1144.0
2524.5,1150.0,1074.0
2525.5,1170.0,1162.0
2526.5,1080.0,1216.0
2527.5,1156.0,1270.0
2528.5,1222.0,1386.0
2529.5,1210.0,1336.0
2530.5,1292.0,1402.0
2531.5,1280.0,1402.0
2532.5,1354.0,1464.0
2533.5,1344.0,1520.0
2534.5,1530.0,1560.0
2535.5,1458.0,1500.0
2536.5,1502.0,1594.0
2537.5,1518.0,1570.0
2538.5,1552.0,1646.0
2539.5,1552.0,1726.0
2540.5,1548.0,1656.0
2541.5,1664.0,1742.0
2542.5,1684.0,1820.0
2543.5,1792.0,1808.0
2544.5,1628.0,1782.0
2545.5,1760.0,1810.0
2546.5,1780.0,1994.0
2547.5,1772.0,1992.0
2548.5,1910.0,2016.0
2549.5,1906.0,2002.0
2550.5,2030.0,2054.0
2551.5,2000.0,2022.0
2552.5,2028.0,1954.0
2553.5,2002.0,2128.0
2554.5,1996.0,2148.0
2555.5,2150.0,2124.0
2556.5,2138.0,2282.0
2557.5,2108.0,2398.0
2558.5,2204.0,2398.0
2559.5,2298.0,2384.0
2560.5,2332.0,2300.0
