col0,col1,col2
1144.5,0.0,0.0
1145.5,0.0,0.4
1146.5,0.8,0.4
1147.5,0.8,0.8
1148.5,2.4,2.0
1149.5,2.8,2.0
1150.5,3.2,2.0
1151.5,2.0,5.2
1152.5,10.4,9.6
1153.5,12.4,10.4
1154.5,16.0,18.0
1155.5,21.2,28.8
1156.5,36.0,42.0
1157.5,55.2,55.2
1158.5,87.2,96.4
1159.5,99.2,109.6
1160.5,142.8,157.2
1161.5,170.4,193.6
1162.5,253.2,291.2
1163.5,312.4,379.6
1164.5,448.4,481.2
1165.5,589.2,663.6
1166.5,758.8,826.0
1167.5,926.4,1074.0
1168.5,1031.2,1156.4
1169.5,1439.2,1633.2
1170.5,1725.6,1957.6
1171.5,2202.0,2414.8
1172.5,2607.2,2961.6
1173.5,3131.6,3492.0
1174.5,3677.6,4042.4
1175.5,3715.6,4197.6
1176.5,4892.0,5474.8
1177.5,5720.4,6046.4
1178.5,6402.0,6992.8
1179.5,7230.8,7879.2
1180.5,7924.0,8664.4
1181.5,8640.4,9480.0
1182.5,8220.0,9036.4
1183.5,10189.2,10945.6
1184.5,10748.8,11806.0
1185.5,11356.8,12364.8
1186.5,12024.8,12978.8
1187.5,12485.2,13280.4
1188.5,12974.8,13713.2
1189.5,11448.4,12052.4
1190.5,13285.2,13928.0
1191.5,13210.8,13831.2
1192.5,13198.8,13696.8
1193.5,12982.0,13376.0
1194.5,12606.4,13081.6
1195.5,12177.2,12397.2
1196.5,10236.4,10381.2
1197.5,11208.4,11367.2
1198.5,10550.0,10604.4
1199.5,9860.4,9864.8
1200.5,9128.4,9020.4
1201.5,8421.6,8178.0
1202.5,7652.4,7398.0
1203.5,6074.8,5786.0
1204.5,6126.4,5992.0
1205.5,5532.8,5278.8
1206.5,4920.4,4579.2
1207.5,4357.2,3960.0
1208.5,3689.6,3380.8
1209.5,3258.4,2895.6
1210.5,2451.6,2105.6
1211.5,2431.2,2046.0
1212.5,2042.4,1774.8
1213.5,1704.0,1434.8
1214.5,1451.6,1172.4
1215.5,1205.2,986.0
1216.5,996.0,751.6
1217.5,728.0,505.2
1218.5,708.0,508.0
1219.5,605.2,379.2
1220.5,487.6,300.4
1221.5,402.0,250.0
1222.5,349.2,193.2
1223.5,290.4,142.8
1224.5,206.4,101.2
1225.5,207.2,94.8
1226.5,186.8,75.6
1227.5,162.4,49.2
1228.5,138.4,47.2
1229.5,139.6,32.4
1230.5,124.8,34.8
1231.5,111.2,30.4
1232.5,118.4,27.2
1233.5,99.2,24.4
1234.5,108.0,16.8
1235.5,97.2,20.4
1236.5,98.4,14.0
1237.5,99.6,16.0
1238.5,82.0,15.2
1239.5,89.2,12.8
1240.5,96.0,13.2
1241.5,87.6,17.6
1242.5,101.2,11.2
1243.5,90.8,13.6
1244.5,81.6,14.0
1245.5,76.0,14.4
1246.5,85.2,14.4
1247.5,92.0,11.6
1248.5,83.2,14.0
1249.5,81.6,10.0
1250.5,80.8,14.4
1251.5,76.4,10.0
1252.5,70.0,7.6
1253.5,82.8,8.0
1254.5,71.2,11.2
1255.5,72.0,9.6
1256.5,64.8,10.4
1257.5,67.2,8.4
1258.5,74.8,9.2
1259.5,61.6,9.6
