col0,col1,col2
2401.5,0.0,0.0
2402.5,0.0,2.0
2403.5,0.0,4.0
2404.5,2.0,2.0
2405.5,2.0,2.0
2406.5,2.0,6.0
2407.5,2.0,4.0
2408.5,0.0,2.0
2409.5,2.0,2.0
2410.5,2.0,2.0
2411.5,2.0,2.0
2412.5,4.0,4.0
2413.5,0.0,2.0
2414.5,4.0,6.0
2415.5,4.0,2.0
2416.5,2.0,4.0
2417.5,2.0,6.0
2418.5,2.0,4.0
2419.5,4.0,8.0
2420.5,6.0,6.0
2421.5,4.0,4.0
2422.5,4.0,6.0
2423.5,6.0,8.0
2424.5,4.0,6.0
2425.5,6.0,6.0
2426.5,10.0,6.0
2427.5,6.0,12.0
2428.5,8.0,8.0
2429.5,6.0,8.0
2430.5,12.0,12.0
2431.5,8.0,10.0
2432.5,10.0,8.0
2433.5,8.0,14.0
2434.5,12.0,14.0
2435.5,6.0,16.0
2436.5,10.0,26.0
2437.5,6.0,18.0
2438.5,12.0,12.0
2439.5,12.0,16.0
2440.5,12.0,24.0
2441.5,22.0,28.0
2442.5,16.0,26.0
2443.5,12.0,30.0
2444.5,26.0,18.0
2445.5,24.0,20.0
2446.5,18.0,20.0
2447.5,32.0,42.0
2448.5,28.0,30.0
2449.5,26.0,24.0
2450.5,24.0,30.0
2451.5,34.0,32.0
2452.5,24.0,34.0
2453.5,32.0,34.0
2454.5,38.0,42.0
2455.5,30.0,38.0
2456.5,46.0,34.0
2457.5,42.0,54.0
2458.5,42.0,58.0
2459.5,44.0,50.0
2460.5,52.0,60.0
2461.5,58.0,56.0
2462.5,66.0,60.0
2463.5,64.0,68.0
2464.5,60.0,62.0
2465.5,60.0,86.0
2466.5,66.0,108.0
2467.5,58.0,102.0
2468.5,68.0,104.0
2469.5,74.0,96.0
2470.5,102.0,80.0
2471.5,102.0,96.0
2472.5,78.0,110.0
2473.5,102.0,116.0
2474.5,112.0,136.0
2475.5,96.0,126.0
2476.5,124.0,146.0
2477.5,108.0,154.0
2478.5,138.0,162.0
2479.5,120.0,168.0
2480.5,138.0,126.0
2481.5,134.0,152.0
2482.5,136.0,154.0
2483.5,186.0,172.0
2484.5,142.0,178.0
2485.5,160.0,210.0
2486.5,172.0,214.0
2487.5,196.0,250.0
2488.5,208.0,238.0
2489.5,198.0,260.0
2490.5,200.0,270.0
2491.5,220.0,282.0
2492.5,256.0,282.0
2493.5,248.0,274.0
2494.5,270.0,308.0
2495.5,300.0,296.0
2496.5,274.0,354.0
2497.5,274.0,308.0
2498.5,328.0,330.0
2499.5,294.0,386.0
2500.5,358.0,408.0
2501.5,356.0,394.0
2502.5,342.0,408.0
2503.5,348.0,434.0
2504.5,382.0,450.0
2505.5,374.0,496.0
2506.5,428.0,464.0
2507.5,440.0,524.0
2508.5,454.0,510.0
2509.5,488.0,520.0
2510.5,482.0,572.0
2511.5,522.0,566.0
2512.5,556.0,628.0
2513.5,566.0,564.0
2514.5,544.0,616.0
2515.5,580.0,610.0
2516.5,622.0,704.0
2517.5,656.0,774.0
2518.5,634.0,712.0
2519.5,630.0,736.0
2520.5,704.0,770.0
2521.5,748.0,836.0
2522.5,734.0,814.0
2523.5,724.0,804.0
2524.5,762.0,846.0
2525.5,780.0,870.0
2526.5,818.0,906.0
2527.5,844.0,1038.0
2528.5,948.0,988.0
2529.5,946.0,964.0
2530.5,960.0,1052.0
2531.5,964.0,1096.0
2532.5,940.0,1132.0
2533.5,1030.0,1118.0
2534.5,1080.0,1146.0
2535.5,988.0,1240.0
2536.5,1126.0,1250.0
2537.5,1130.0,1278.0
2538.5,1200.0,1270.0
2539.5,1234.0,1390.0
2540.5,1288.0,1482.0
2541.5,1280.0,1432.0
2542.5,1268.0,1396.0
2543.5,1310.0,1450.0
2544.5,1348.0,1548.0
2545.5,1406.0,1488.0
2546.5,1388.0,1510.0
2547.5,1488.0,1474.0
2548.5,1458.0,1614.0
2549.5,1518.0,1608.0
2550.5,1594.0,1762.0
2551.5,1640.0,1678.0
2552.5,1564.0,1688.0
2553.5,1778.0,1742.0
2554.5,1764.0,1762.0
2555.5,1782.0,1836.0
2556.5,1786.0,1884.0
2557.5,1766.0,1918.0
2558.5,1774.0,1970.0
2559.5,1954.0,1982.0
2560.5,1988.0,1918.0
2561.5,1808.0,2066.0
2562.5,1996.0,1996.0
2563.5,1978.0,2258.0
2564.5,2012.0,2166.0
2565.5,1986.0,2222.0
2566.5,2014.0,2288.0
2567.5,2150.0,2324.0
2568.5,2020.0,2452.0
2569.5,2160.0,2314.0
2570.5,2260.0,2332.0
2571.5,2184.0,2342.0
2572.5,2292.0,2266.0
2573.5,2284.0,2432.0
2574.5,2312.0,2502.0
2575.5,2298.0,2458.0
2576.5,2398.0,2674.0
2577.5,2266.0,2532.0
2578.5,2404.0,2648.0
2579.5,2456.0,2592.0
2580.5,2426.0,2570.0
2581.5,2596.0,2596.0
2582.5,2538.0,2680.0
2583.5,2510.0,2658.0
2584.5,2616.0,2714.0
2585.5,2600.0,2754.0
2586.5,2566.0,2730.0
2587.5,2658.0,2696.0
2588.5,2638.0,2716.0
2589.5,2614.0,2622.0
2590.5,2556.0,2778.0
2591.5,2554.0,2680.0
2592.5,2610.0,2694.0
2593.5,2626.0,2744.0
2594.5,2640.0,2724.0
2595.5,2646.0,2724.0
2596.5,2624.0,2676.0
2597.5,2662.0,2734.0
2598.5,2654.0,2718.0
2599.5,2688.0,2702.0
2600.5,2658.0,2662.0
2601.5,2646.0,2708.0
2602.5,2656.0,2712.0
2603.5,2688.0,2780.0
2604.5,2606.0,2804.0
2605.5,2656.0,2776.0
2606.5,2716.0,2670.0
2607.5,2684.0,2596.0
2608.5,2678.0,2732.0
2609.5,2656.0,2768.0
2610.5,2634.0,2714.0
2611.5,2654.0,2672.0
2612.5,2640.0,2642.0
2613.5,2690.0,2646.0
2614.5,2694.0,2584.0
2615.5,2658.0,2722.0
2616.5,2632.0,2670.0
2617.5,2648.0,2576.0
2618.5,2650.0,2668.0
2619.5,2618.0,2724.0
2620.5,2544.0,2640.0
2621.5,2608.0,2534.0
2622.5,2714.0,2554.0
2623.5,2488.0,2550.0
2624.5,2546.0,2548.0
2625.5,2516.0,2506.0
2626.5,2474.0,2504.0
2627.5,2524.0,2354.0
2628.5,2466.0,2378.0
2629.5,2430.0,2420.0
2630.5,2454.0,2390.0
2631.5,2432.0,2364.0
2632.5,2302.0,2206.0
2633.5,2306.0,2216.0
2634.5,2248.0,2242.0
2635.5,2242.0,2204.0
2636.5,2228.0,2294.0
2637.5,2256.0,2236.0
2638.5,2174.0,2238.0
2639.5,2112.0,2172.0
2640.5,2092.0,2158.0
2641.5,2220.0,2036.0
2642.5,2148.0,2068.0
2643.5,2090.0,1936.0
2644.5,2036.0,1966.0
2645.5,1938.0,1932.0
2646.5,1936.0,1766.0
2647.5,1974.0,1794.0
2648.5,1916.0,1844.0
2649.5,1774.0,1848.0
2650.5,1900.0,1766.0
2651.5,1726.0,1724.0
2652.5,1844.0,1702.0
2653.5,1728.0,1666.0
2654.5,1832.0,1660.0
2655.5,1600.0,1706.0
2656.5,1586.0,1558.0
2657.5,1610.0,1542.0
2658.5,1656.0,1482.0
2659.5,1666.0,1482.0
2660.5,1582.0,1478.0
2661.5,1568.0,1614.0
2662.5,1456.0,1336.0
2663.5,1444.0,1358.0
2664.5,1486.0,1390.0
2665.5,1466.0,1336.0
2666.5,1492.0,1328.0
2667.5,1378.0,1280.0
2668.5,1358.0,1244.0
2669.5,1250.0,1236.0
2670.5,1260.0,1214.0
